anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2025,10,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,15
2025,10,3 CARROCEROS,,Private,ICE,Diesel,,,,,1
2025,10,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,30
2025,10,A.A. AIRBUS,,Corporate,ICE,Gasolina,,,,,27
2025,10,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2025,10,ADRIA,,Corporate,ICE,Diesel,,,,,1
2025,10,ADRIA,,Private,ICE,Diesel,,,,,20
2025,10,ADRIA,,RAC,ICE,Diesel,,,,,3
2025,10,AGUINAGA,,Corporate,ICE,Diesel,,,,,1
2025,10,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2025,10,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,28
2025,10,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,220
2025,10,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,28
2025,10,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,67
2025,10,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,17
2025,10,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,6
2025,10,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,7
2025,10,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,3
2025,10,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,3
2025,10,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,2
2025,10,ALFOZ,,Corporate,ICE,Diesel,,,,,1
2025,10,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,,,,2
2025,10,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,7
2025,10,ALMANSA,,RAC,ICE,Diesel,,,,,1
2025,10,ALPINE,,Corporate,BEV,Electrico,,,,,25
2025,10,ALPINE,,Corporate,ICE,Gasolina,,,,,1
2025,10,ALPINE,,Private,BEV,Electrico,,,,,12
2025,10,ALPINE,,Private,ICE,Gasolina,,,,,6
2025,10,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,14
2025,10,ALQUIBER QUALITY,,RAC,ICE,Diesel,,,,,2
2025,10,AMELINE,,Corporate,ICE,Diesel,,,,,1
2025,10,ANGEL BRUGUERA FONT,,Corporate,ICE,Diesel,,,,,1
2025,10,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2025,10,ANTONIO JURADO GONZALEZ,,Corporate,ICE,Diesel,,,,,1
2025,10,ARES,,Corporate,BEV,Electrico,,,,,3
2025,10,ARES,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,8
2025,10,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,1
2025,10,ASTON MARTIN,VANTAGE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,2
2025,10,AUDI,,Corporate,BEV,Electrico,,,,,1
2025,10,AUDI,,Corporate,ICE,Diesel,,,,,1
2025,10,AUDI,,Corporate,ICE,Gasolina,,,,,4
2025,10,AUDI,,Private,ICE,Gasolina,,,,,1
2025,10,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,181
2025,10,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,178
2025,10,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,28
2025,10,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,221
2025,10,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,137
2025,10,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,179
2025,10,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,140
2025,10,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,38
2025,10,AUDI,A3,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,47
2025,10,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,189
2025,10,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,42
2025,10,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,63
2025,10,AUDI,A5,Private,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,21
2025,10,AUDI,A5,RAC,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,11
2025,10,AUDI,A5,RAC,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,10,AUDI,A6,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,7
2025,10,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,33
2025,10,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,30
2025,10,AUDI,A6,Private,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2025,10,AUDI,A6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,9
2025,10,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,9
2025,10,AUDI,A6,RAC,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,4
2025,10,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,31
2025,10,AUDI,A8,Private,PHEV,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,10,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,92
2025,10,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,212
2025,10,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,35
2025,10,AUDI,Q3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,104
2025,10,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,48
2025,10,AUDI,Q3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,56
2025,10,AUDI,Q3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,20
2025,10,AUDI,Q3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,19
2025,10,AUDI,Q3,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q3 SPORTBACK,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,247
2025,10,AUDI,Q3 SPORTBACK,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,387
2025,10,AUDI,Q3 SPORTBACK,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q4 E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,30
2025,10,AUDI,Q4 E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,32
2025,10,AUDI,Q4 SPORTBACK E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,33
2025,10,AUDI,Q4 SPORTBACK E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,45
2025,10,AUDI,Q5,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,236
2025,10,AUDI,Q5,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,134
2025,10,AUDI,Q5,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,52
2025,10,AUDI,Q5,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,55
2025,10,AUDI,Q5,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,6
2025,10,AUDI,Q5,RAC,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,7
2025,10,AUDI,Q5 SPORTBACK,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q5 SPORTBACK,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,2
2025,10,AUDI,Q5 SPORTBACK,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q5 SPORTBACK,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,5
2025,10,AUDI,Q6 E-TRON,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,29
2025,10,AUDI,Q6 E-TRON,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,8
2025,10,AUDI,Q7,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,14
2025,10,AUDI,Q7,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,9
2025,10,AUDI,Q7,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,7
2025,10,AUDI,Q7,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2025,10,AUDI,Q7,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,2
2025,10,AUDI,Q8,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,40
2025,10,AUDI,Q8,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,47
2025,10,AUDI,Q8,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,9
