anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2026,01,BMW,00,Desconocida,Private,ICE,1
2026,01,SUZUKI,00,Desconocida,Private,ICE,1
2026,01,VOLKSWAGEN,00,Desconocida,Private,ICE,1
2026,01,AUDI,01,Álava,Corporate,ICE,1
2026,01,AUDI,01,Álava,Private,PHEV,1
2026,01,BENIMAR,01,Álava,Private,ICE,1
2026,01,BMW,01,Álava,Corporate,ICE,6
2026,01,BMW,01,Álava,Corporate,PHEV,2
2026,01,BMW,01,Álava,Private,PHEV,1
2026,01,BYD,01,Álava,Private,BEV,8
2026,01,BYD,01,Álava,Private,PHEV,5
2026,01,CAPRON,01,Álava,Private,ICE,1
2026,01,CAR-BUS.NET,01,Álava,Corporate,ICE,1
2026,01,CARROCERIAS EL GALLO,01,Álava,Corporate,ICE,1
2026,01,CHALLENGER,01,Álava,Private,ICE,1
2026,01,CITROEN,01,Álava,Corporate,BEV,2
2026,01,CITROEN,01,Álava,Corporate,ICE,19
2026,01,CITROEN,01,Álava,Private,ICE,5
2026,01,CUPRA,01,Álava,Corporate,ICE,1
2026,01,CUPRA,01,Álava,Private,ICE,2
2026,01,CUPRA,01,Álava,Private,PHEV,1
2026,01,DACIA,01,Álava,Corporate,ICE,2
2026,01,DACIA,01,Álava,Private,ICE,11
2026,01,EBRO,01,Álava,Private,ICE,2
2026,01,EBRO,01,Álava,Private,PHEV,2
2026,01,FIAT,01,Álava,Corporate,BEV,2
2026,01,FIAT,01,Álava,Corporate,ICE,4
2026,01,FORD,01,Álava,Corporate,BEV,2
2026,01,FORD,01,Álava,Corporate,ICE,5
2026,01,FORD,01,Álava,Corporate,PHEV,1
2026,01,FORD,01,Álava,Private,ICE,5
2026,01,FORD,01,Álava,Private,PHEV,3
2026,01,FOTON,01,Álava,Private,ICE,1
2026,01,GIOTTILINE,01,Álava,RAC,ICE,1
2026,01,GORBEA,01,Álava,Corporate,ICE,2
2026,01,HONDA,01,Álava,Corporate,ICE,1
2026,01,HONDA,01,Álava,Private,ICE,4
2026,01,HYUNDAI,01,Álava,Corporate,PHEV,3
2026,01,HYUNDAI,01,Álava,Private,BEV,5
2026,01,HYUNDAI,01,Álava,Private,ICE,15
2026,01,HYUNDAI,01,Álava,Private,PHEV,1
2026,01,ITINEO,01,Álava,Private,ICE,1
2026,01,IVECO,01,Álava,Private,ICE,1
2026,01,IVECO BUS,01,Álava,Corporate,ICE,1
2026,01,JAECOO,01,Álava,Private,BEV,1
2026,01,JAECOO,01,Álava,Private,ICE,3
2026,01,JAECOO,01,Álava,Private,PHEV,11
2026,01,JEEP,01,Álava,Corporate,PHEV,1
2026,01,JEEP,01,Álava,Private,ICE,4
2026,01,KG MOBILITY,01,Álava,Private,ICE,1
2026,01,KIA,01,Álava,Private,BEV,11
2026,01,KIA,01,Álava,Private,ICE,10
2026,01,LEAPMOTOR,01,Álava,Corporate,BEV,1
2026,01,LEXUS,01,Álava,Private,PHEV,2
2026,01,LYNK & CO,01,Álava,Private,BEV,1
2026,01,MAN,01,Álava,Corporate,ICE,2
2026,01,MAZDA,01,Álava,Private,ICE,4
2026,01,MERCEDES-BENZ,01,Álava,Corporate,BEV,1
2026,01,MERCEDES-BENZ,01,Álava,Corporate,ICE,8
2026,01,MERCEDES-BENZ,01,Álava,Corporate,PHEV,2
2026,01,MERCEDES-BENZ,01,Álava,Private,BEV,1
2026,01,MERCEDES-BENZ,01,Álava,Private,ICE,8
2026,01,MERCEDES-BENZ,01,Álava,Private,PHEV,4
2026,01,MG,01,Álava,Corporate,ICE,5
2026,01,MG,01,Álava,Corporate,PHEV,2
2026,01,MG,01,Álava,Private,ICE,7
2026,01,MINI,01,Álava,Private,ICE,2
2026,01,MITSUBISHI,01,Álava,Private,ICE,1
2026,01,NISSAN,01,Álava,Corporate,ICE,7
2026,01,NISSAN,01,Álava,Private,ICE,10
2026,01,OMODA,01,Álava,Corporate,ICE,1
2026,01,OMODA,01,Álava,Corporate,PHEV,4
2026,01,OMODA,01,Álava,Private,BEV,1
2026,01,OMODA,01,Álava,Private,ICE,6
2026,01,OMODA,01,Álava,Private,PHEV,1
2026,01,OPEL,01,Álava,Corporate,ICE,12
2026,01,OPEL,01,Álava,Private,ICE,4
2026,01,PEUGEOT,01,Álava,Corporate,ICE,28
