anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,30,AUDI,01,Álava,Private,BEV,1
2026,06,30,AUDI,01,Álava,Private,ICE,2
2026,06,30,BMW,01,Álava,Corporate,ICE,3
2026,06,30,BMW,01,Álava,Private,BEV,1
2026,06,30,BMW,01,Álava,Private,ICE,1
2026,06,30,BYD,01,Álava,Private,BEV,1
2026,06,30,BYD,01,Álava,Private,PHEV,5
2026,06,30,CITROEN,01,Álava,Corporate,BEV,1
2026,06,30,CITROEN,01,Álava,Corporate,ICE,86
2026,06,30,CUPRA,01,Álava,Corporate,BEV,2
2026,06,30,DACIA,01,Álava,Corporate,ICE,4
2026,06,30,DACIA,01,Álava,Private,ICE,6
2026,06,30,DS,01,Álava,Corporate,PHEV,1
2026,06,30,EBRO,01,Álava,Private,PHEV,1
2026,06,30,ETRUSCO,01,Álava,Private,ICE,1
2026,06,30,FIAT,01,Álava,Corporate,ICE,2
2026,06,30,FORD,01,Álava,Corporate,ICE,2
2026,06,30,FORD,01,Álava,Corporate,PHEV,3
2026,06,30,FORD,01,Álava,Private,ICE,4
2026,06,30,HYUNDAI,01,Álava,Corporate,ICE,2
2026,06,30,HYUNDAI,01,Álava,Private,ICE,3
2026,06,30,JAECOO,01,Álava,Private,ICE,3
2026,06,30,JEEP,01,Álava,Corporate,ICE,1
2026,06,30,JEEP,01,Álava,Corporate,PHEV,1
2026,06,30,KG MOBILITY,01,Álava,Corporate,ICE,1
2026,06,30,KIA,01,Álava,Private,ICE,4
2026,06,30,MAXUS,01,Álava,Corporate,ICE,1
2026,06,30,MAZDA,01,Álava,Corporate,BEV,1
2026,06,30,MAZDA,01,Álava,Private,ICE,6
2026,06,30,MERCEDES,01,Álava,Corporate,ICE,3
2026,06,30,MERCEDES,01,Álava,Corporate,PHEV,9
2026,06,30,MERCEDES,01,Álava,Private,PHEV,1
2026,06,30,MG,01,Álava,Corporate,ICE,1
2026,06,30,MG,01,Álava,Private,ICE,2
2026,06,30,MG,01,Álava,Private,PHEV,1
2026,06,30,NISSAN,01,Álava,Corporate,BEV,1
2026,06,30,NISSAN,01,Álava,Corporate,ICE,1
2026,06,30,NISSAN,01,Álava,Private,BEV,1
2026,06,30,NISSAN,01,Álava,Private,ICE,5
2026,06,30,OMODA,01,Álava,Private,ICE,1
2026,06,30,OPEL,01,Álava,Corporate,ICE,2
2026,06,30,OPEL,01,Álava,Private,ICE,1
2026,06,30,PEUGEOT,01,Álava,Corporate,ICE,11
2026,06,30,RENAULT,01,Álava,Corporate,ICE,2
2026,06,30,RENAULT,01,Álava,Private,ICE,11
2026,06,30,ROLLER TEAM,01,Álava,RAC,ICE,1
2026,06,30,SEAT,01,Álava,Corporate,ICE,4
2026,06,30,SKODA,01,Álava,Private,ICE,1
2026,06,30,SUZUKI,01,Álava,Corporate,ICE,1
2026,06,30,TALLERES AGUILAR,01,Álava,Corporate,ICE,1
2026,06,30,TOYOTA,01,Álava,Corporate,ICE,1
2026,06,30,TOYOTA,01,Álava,Private,ICE,1
2026,06,30,VOLKSWAGEN,01,Álava,Private,ICE,5
2026,06,30,VOLVO,01,Álava,Private,ICE,3
2026,06,30,XPENG,01,Álava,Corporate,BEV,1
2026,06,30,AUDI,02,Albacete,Corporate,ICE,4
2026,06,30,BMW,02,Albacete,Corporate,ICE,6
2026,06,30,BMW,02,Albacete,Private,ICE,2
2026,06,30,BYD,02,Albacete,Private,BEV,2
2026,06,30,CITROEN,02,Albacete,Corporate,ICE,1
2026,06,30,CITROEN,02,Albacete,Private,ICE,2
2026,06,30,DACIA,02,Albacete,Corporate,ICE,1
2026,06,30,DACIA,02,Albacete,Private,ICE,3
2026,06,30,EBRO,02,Albacete,Corporate,PHEV,1
2026,06,30,EBRO,02,Albacete,Private,PHEV,1
