anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2026,06,03,212,,Corporate,ICE,Gasolina,,REST,Standard,,2
2026,06,03,A.A. AIRBUS,,Corporate,ICE,Diesel,,REST,Standard,,1
2026,06,03,ADRIA,,Private,ICE,Diesel,,REST,Standard,,1
2026,06,03,AION,V,Corporate,BEV,Electrico,3.UKL2,REST,Standard,SAV,2
2026,06,03,ALFA ROMEO,JUNIOR,Corporate,ICE,Gasolina Mild Hybrid,2.UKL1,REST,Standard,SAV,6
2026,06,03,ALFA ROMEO,JUNIOR,Private,ICE,Gasolina Mild Hybrid,2.UKL1,REST,Standard,SAV,1
2026,06,03,ALFA ROMEO,STELVIO,Corporate,ICE,Gasolina,4.KKL,REST,Standard,SAV,1
2026,06,03,ALFA ROMEO,STELVIO,Private,ICE,Gasolina,4.KKL,REST,Standard,SAV,1
2026,06,03,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,REST,Standard,,1
2026,06,03,ALPINE,,Private,BEV,Electrico,,REST,Standard,,2
2026,06,03,ASTON MARTIN,DB12,Corporate,ICE,Gasolina,7.GKL++1,FOCUS SEGMENT,Standard,CABRIO,1
2026,06,03,AUDI,A1,Private,ICE,Gasolina,2.UKL1,FOCUS SEGMENT,Standard,HACH 5P,6
2026,06,03,AUDI,A1,RAC,ICE,Gasolina,2.UKL1,FOCUS SEGMENT,Standard,HACH 5P,5
2026,06,03,AUDI,A3,Corporate,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,M,HACH 5P,1
2026,06,03,AUDI,A3,Corporate,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2026,06,03,AUDI,A3,Corporate,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,06,03,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,4
2026,06,03,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2026,06,03,AUDI,A3,RAC,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,44
2026,06,03,AUDI,A5,RAC,PHEV,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,03,AUDI,E-TRON GT,Private,BEV,Electrico,6.GKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,03,AUDI,Q2,Private,ICE,Gasolina,3.UKL2,FOCUS SEGMENT,Standard,SAV,5
2026,06,03,AUDI,Q3,Corporate,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q3,Private,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q3,Private,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q3 SPORTBACK,Corporate,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,06,03,AUDI,Q3 SPORTBACK,Corporate,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,03,AUDI,Q3 SPORTBACK,Private,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,5
2026,06,03,AUDI,Q3 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q4 SPORTBACK E-TRON,Private,BEV,Electrico,3.UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q5,Corporate,ICE,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,M Performance,SAV,1
2026,06,03,AUDI,Q5,Corporate,ICE,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,03,AUDI,Q5,Corporate,PHEV,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q5,Private,ICE,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q5,Private,PHEV,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,03,AUDI,Q5 SPORTBACK,Corporate,ICE,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,6
2026,06,03,AUDI,Q5 SPORTBACK,Corporate,PHEV,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,03,AUDI,Q5 SPORTBACK,Private,PHEV,Gasolina/Electrico Enchufable,4.KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q7,Corporate,ICE,Gasolina/Electrico Enchufable,5.MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUDI,Q7,Private,ICE,Gasolina/Electrico Enchufable,5.MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,03,AUTOBALERMA,,Corporate,ICE,Diesel,,REST,Standard,,2
2026,06,03,AUTOMOBILI LAMBORGHINI S.P.A.,,Private,PHEV,Gasolina/Electrico Enchufable,,REST,Standard,,2
2026,06,03,BENIMAR,,Private,ICE,Diesel,,REST,Standard,,2
2026,06,03,BENIMAR,,RAC,ICE,Diesel,,REST,Standard,,3
2026,06,03,BMW,I4,Corporate,BEV,Electrico,4.KKL,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,03,BMW,I4,RAC,BEV,Electrico,4.KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,03,BMW,I5,Corporate,BEV,Electrico,5.MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,03,BMW,I5,RAC,BEV,Electrico,5.MKL,FOCUS SEGMENT,Standard,ESTATE,4
2026,06,03,BMW,IX,Corporate,BEV,Electrico,5.MKL,FOCUS SEGMENT,Standard,SAV,4
2026,06,03,BMW,IX,RAC,BEV,Electrico,5.MKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,03,BMW,IX1,Corporate,BEV,Electrico,3.UKL2,FOCUS SEGMENT,Standard,SAV,2
