anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,12,ADRIA,01,Álava,Private,ICE,1
2026,06,12,AUDI,01,Álava,Private,PHEV,1
2026,06,12,BYD,01,Álava,Private,PHEV,1
2026,06,12,FIAT,01,Álava,Corporate,ICE,3
2026,06,12,FORD,01,Álava,Corporate,ICE,1
2026,06,12,HYUNDAI,01,Álava,Corporate,BEV,1
2026,06,12,KIA,01,Álava,Private,BEV,2
2026,06,12,KIA,01,Álava,Private,ICE,1
2026,06,12,MERCEDES-BENZ,01,Álava,Private,ICE,1
2026,06,12,OMODA,01,Álava,Corporate,PHEV,1
2026,06,12,TOYOTA,01,Álava,Corporate,BEV,1
2026,06,12,TOYOTA,01,Álava,Private,ICE,1
2026,06,12,VOLKSWAGEN,01,Álava,Private,BEV,1
2026,06,12,AUDI,02,Albacete,Corporate,ICE,1
2026,06,12,AUDI,02,Albacete,Private,BEV,1
2026,06,12,BMW,02,Albacete,Private,ICE,2
2026,06,12,BYD,02,Albacete,Private,BEV,1
2026,06,12,CITROEN,02,Albacete,Private,BEV,1
2026,06,12,CUPRA,02,Albacete,Corporate,ICE,1
2026,06,12,DACIA,02,Albacete,Private,ICE,1
2026,06,12,EBRO,02,Albacete,Private,ICE,2
2026,06,12,FIAT,02,Albacete,Corporate,ICE,1
2026,06,12,ISUZU,02,Albacete,Corporate,ICE,1
2026,06,12,KIA,02,Albacete,Corporate,BEV,1
2026,06,12,KIA,02,Albacete,Private,ICE,3
2026,06,12,MAZDA,02,Albacete,Private,ICE,1
2026,06,12,MERCEDES-BENZ,02,Albacete,Private,ICE,1
2026,06,12,MERCEDES-BENZ,02,Albacete,Private,PHEV,1
2026,06,12,OPEL,02,Albacete,Private,ICE,1
2026,06,12,RENAULT,02,Albacete,Corporate,ICE,1
2026,06,12,VOLKSWAGEN,02,Albacete,Private,ICE,1
2026,06,12,AUDI,03,Alicante,Corporate,PHEV,1
2026,06,12,AUDI,03,Alicante,Private,BEV,1
2026,06,12,AUDI,03,Alicante,Private,PHEV,1
2026,06,12,BYD,03,Alicante,Corporate,PHEV,1
2026,06,12,BYD,03,Alicante,Private,PHEV,2
