anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2025,07,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,16
2025,07,3 CARROCEROS,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,1
2025,07,3 CARROCEROS,,Private,ICE,Diesel,,,,,2
2025,07,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,3
2025,07,A.A. AIRBUS,,RAC,ICE,Diesel,,,,,8
2025,07,ABARTH,,Corporate,BEV,Electrico,,,,,1
2025,07,ABARTH,500,Corporate,BEV,Electrico,UKL0,REST,Standard,HACH 3P,7
2025,07,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,2
2025,07,ADDAX MOTORS,,Corporate,BEV,Electrico,,,,,1
2025,07,ADRIA,,Corporate,ICE,Diesel,,,,,2
2025,07,ADRIA,,Private,ICE,Diesel,,,,,32
2025,07,ADRIA,,RAC,ICE,Diesel,,,,,7
2025,07,AGUINAGA,,Corporate,ICE,Diesel,,,,,1
2025,07,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,5
2025,07,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,1
2025,07,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,2
2025,07,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,76
2025,07,ALFA ROMEO,JUNIOR,Private,BEV,Electrico,UKL1,REST,Standard,SAV,1
2025,07,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,15
2025,07,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,15
2025,07,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,10
2025,07,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,2
2025,07,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,4
2025,07,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,39
2025,07,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,2
2025,07,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,2
2025,07,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2025,07,ALKE,,Corporate,BEV,Electrico,,,,,1
2025,07,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,,,,1
2025,07,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,3
2025,07,ALPINE,,Corporate,BEV,Electrico,,,,,15
2025,07,ALPINE,,Corporate,ICE,Gasolina,,,,,5
2025,07,ALPINE,,Private,BEV,Electrico,,,,,7
2025,07,ALPINE,,RAC,BEV,Electrico,,,,,17
2025,07,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,16
2025,07,ALQUIBER QUALITY,,RAC,ICE,Diesel,,,,,2
2025,07,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2025,07,ANTONIO CARRARO,,Private,ICE,Diesel,,,,,1
2025,07,ARES,,Corporate,BEV,Electrico,,,,,2
2025,07,ASTIZ,,Corporate,ICE,Diesel,,,,,1
2025,07,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,4
2025,07,ASTON MARTIN,,Private,ICE,Gasolina,,,,,3
2025,07,ASTON MARTIN,DB12,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2025,07,ASTON MARTIN,DB12,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2025,07,ATALAYA,,RAC,ICE,Diesel,,,,,1
2025,07,AUDI,,Corporate,BEV,Electrico,,,,,10
2025,07,AUDI,,Corporate,ICE,Gasolina,,,,,2
2025,07,AUDI,,Private,ICE,Gasolina,,,,,2
2025,07,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,102
2025,07,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,109
2025,07,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,147
2025,07,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,237
2025,07,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,94
2025,07,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,198
2025,07,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,135
2025,07,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,195
2025,07,AUDI,A3,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,54
2025,07,AUDI,A4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,07,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,92
2025,07,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,46
2025,07,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,30
2025,07,AUDI,A5,Private,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,15
