anyo,mes,marca,canal,count
2023,01,TECNOVE,Corporate,1
2023,01,TECNOVE,Private,2
2023,01,TECNOVE FIBERGLASS,Corporate,5
2023,01,TECNOVE FIBERGLASS,RAC,5
2023,01,TEKAYDINLAR,Corporate,3
2023,01,TEKAYDINLAR,RAC,1
2023,01,TEMSA,Corporate,3
2023,01,TENAX,Corporate,3
2023,01,TESLA,Corporate,103
2023,01,TESLA,Private,250
2023,01,TGB,Corporate,1
2023,01,THERMOBUS,Corporate,1
2023,01,TORO,Corporate,1
2023,01,TOTH ES FIAI,Private,1
2023,01,TOTH ES FIAI,RAC,1
2023,01,TOYOTA,Corporate,2764
2023,01,TOYOTA,Private,4394
2023,01,TOYOTA,RAC,85
2023,01,TRANSGRUAS,Corporate,1
2023,01,TRANSPOL,Corporate,4
2023,01,TRIPOD,Private,2
2023,01,TRPC,RAC,1
2023,01,TVI,Corporate,2
2023,01,UNVI,Corporate,1
2023,01,UREÑA,Corporate,1
2023,01,VALLOR,Corporate,2
2023,01,VALLOR,Private,1
2023,01,VALLOR,RAC,2
2023,01,VALSAT,Corporate,1
2023,01,VDL BUS,Corporate,1
2023,01,VEBLINTER,Corporate,8
2023,01,VEMASUR,Corporate,3
2023,01,VOLKSWAGEN,Corporate,2719
2023,01,VOLKSWAGEN,Private,1840
2023,01,VOLKSWAGEN,RAC,238
2023,01,VOLQUETES DEL SUR,Corporate,1
2023,01,VOLQUETES GONZALVEZ,Corporate,2
2023,01,VOLQUETES GONZALVEZ,Private,2
2023,01,VOLQUETES Y CAR GALICIA,Corporate,1
2023,01,VOLVO,Corporate,526
2023,01,VOLVO,Private,304
2023,01,VOLVO,RAC,11
2023,01,VSVE,Corporate,3
2023,01,VSVE,RAC,2
2023,01,WEINSBERG,Private,4
2023,01,WESTFALIA,Private,8
2023,01,YAGUE,Corporate,1
2023,01,YOLDI,Corporate,2
2023,01,ZAGO AUTOMOTIVE,Corporate,7
2023,01,ZAGO AUTOMOTIVE,Private,1
2023,01,ZHIDOU,Corporate,1
2023,01,ZHIDOU,Private,1
