anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2025,12,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,12
2025,12,3 CARROCEROS,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,36
2025,12,3 CARROCEROS,,Private,ICE,Diesel,,,,,1
2025,12,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,12
2025,12,A.A. AIRBUS,,RAC,ICE,Diesel,,,,,6
2025,12,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,3
2025,12,ACTIVITY,,Corporate,ICE,Diesel,,,,,3
2025,12,ADRIA,,Corporate,ICE,Diesel,,,,,2
2025,12,ADRIA,,Private,ICE,Diesel,,,,,11
2025,12,AGUINAGA,,Corporate,BEV,Electrico,,,,,1
2025,12,AGUINAGA,,Corporate,ICE,Diesel,,,,,1
2025,12,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,9
2025,12,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,3
2025,12,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,33
2025,12,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,91
2025,12,ALFA ROMEO,JUNIOR,Private,BEV,Electrico,UKL1,REST,Standard,SAV,2
2025,12,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,17
2025,12,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,1
2025,12,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,18
2025,12,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,2
2025,12,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,50
2025,12,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,4
2025,12,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,1
2025,12,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2025,12,ALFOZ,,Corporate,ICE,Diesel,,,,,3
2025,12,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,6
2025,12,ALPINA,,Private,ICE,Gasolina,,,,,1
2025,12,ALPINE,,Corporate,BEV,Electrico,,,,,26
2025,12,ALPINE,,Corporate,ICE,Gasolina,,,,,1
2025,12,ALPINE,,Private,BEV,Electrico,,,,,22
2025,12,ALQUIBER QUALITY,,RAC,ICE,Diesel,,,,,1
2025,12,ALTAS AUTO,,Corporate,ICE,Diesel,,,,,1
2025,12,AMELINE,,Corporate,ICE,Diesel,,,,,2
2025,12,AMELINE,,Private,ICE,Diesel,,,,,1
2025,12,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2025,12,ARES,,Corporate,BEV,Electrico,,,,,1
2025,12,ARES,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,1
2025,12,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,1
2025,12,ASTON MARTIN,DB12,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2025,12,ASTON MARTIN,DBX,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,SAV,1
2025,12,ATALAYA,,RAC,ICE,Diesel,,,,,1
2025,12,ATM,,Corporate,ICE,Diesel,,,,,1
2025,12,ATZ,,Corporate,ICE,Diesel,,,,,1
2025,12,AUDI,,Corporate,BEV,Electrico,,,,,1
2025,12,AUDI,,Corporate,ICE,Gasolina,,,,,4
