anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2025,12,ACTIVITY,01,Álava,Corporate,ICE,2
2025,12,ALFA ROMEO,01,Álava,Corporate,ICE,2
2025,12,AUDI,01,Álava,Corporate,ICE,1
2025,12,AUDI,01,Álava,Private,ICE,6
2025,12,AUDI,01,Álava,Private,PHEV,1
2025,12,BENIMAR,01,Álava,Private,ICE,1
2025,12,BMW,01,Álava,Corporate,ICE,1
2025,12,BMW,01,Álava,Corporate,PHEV,1
2025,12,BMW,01,Álava,Private,BEV,2
2025,12,BMW,01,Álava,Private,ICE,6
2025,12,BYD,01,Álava,Private,BEV,9
2025,12,BYD,01,Álava,Private,PHEV,3
2025,12,CARROCERIAS EL GALLO,01,Álava,Corporate,ICE,1
2025,12,CITROEN,01,Álava,Corporate,BEV,1
2025,12,CITROEN,01,Álava,Corporate,ICE,21
2025,12,CITROEN,01,Álava,Private,BEV,2
2025,12,CITROEN,01,Álava,Private,ICE,9
2025,12,CUPRA,01,Álava,Corporate,ICE,3
2025,12,CUPRA,01,Álava,Corporate,PHEV,7
2025,12,CUPRA,01,Álava,Private,ICE,1
2025,12,DACIA,01,Álava,Corporate,ICE,2
2025,12,DACIA,01,Álava,Private,ICE,14
2025,12,DFSK,01,Álava,Private,PHEV,1
2025,12,DREAMER,01,Álava,RAC,ICE,1
2025,12,DS,01,Álava,Private,PHEV,1
2025,12,EBRO,01,Álava,Private,ICE,1
2025,12,EBRO,01,Álava,Private,PHEV,12
2025,12,EVO,01,Álava,Corporate,ICE,1
2025,12,EVO,01,Álava,Private,ICE,2
2025,12,FIAT,01,Álava,Corporate,ICE,2
2025,12,FIAT,01,Álava,Private,BEV,1
2025,12,FIAT,01,Álava,Private,ICE,1
2025,12,FORD,01,Álava,Corporate,BEV,2
2025,12,FORD,01,Álava,Corporate,PHEV,3
2025,12,FORD,01,Álava,Private,BEV,1
2025,12,FORD,01,Álava,Private,ICE,5
2025,12,FORD,01,Álava,Private,PHEV,3
2025,12,FOTON,01,Álava,Private,ICE,1
2025,12,GORBEA,01,Álava,Corporate,ICE,1
2025,12,GOUPIL,01,Álava,Corporate,BEV,1
2025,12,HONDA,01,Álava,Corporate,ICE,1
2025,12,HONDA,01,Álava,Private,ICE,2
2025,12,HYUNDAI,01,Álava,Private,BEV,6
2025,12,HYUNDAI,01,Álava,Private,ICE,54
2025,12,HYUNDAI,01,Álava,Private,PHEV,5
2025,12,ISUZU,01,Álava,Corporate,ICE,1
2025,12,IVECO,01,Álava,Private,ICE,1
2025,12,JAECOO,01,Álava,Private,ICE,2
2025,12,JAECOO,01,Álava,Private,PHEV,5
2025,12,JEEP,01,Álava,Corporate,ICE,1
2025,12,KIA,01,Álava,Private,BEV,3
2025,12,KIA,01,Álava,Private,ICE,23
2025,12,LEAPMOTOR,01,Álava,Corporate,BEV,1
2025,12,LEAPMOTOR,01,Álava,Private,BEV,3
2025,12,LEXUS,01,Álava,Private,ICE,2
2025,12,LEXUS,01,Álava,Private,PHEV,1
2025,12,LYNK & CO,01,Álava,Private,BEV,1
2025,12,MAN,01,Álava,Corporate,ICE,1
2025,12,MAZDA,01,Álava,Corporate,BEV,1
2025,12,MAZDA,01,Álava,Corporate,ICE,3
2025,12,MAZDA,01,Álava,Private,BEV,1
2025,12,MAZDA,01,Álava,Private,ICE,11
2025,12,MAZDA,01,Álava,Private,PHEV,2
2025,12,MC LOUIS,01,Álava,RAC,ICE,1
2025,12,MCLOUIS,01,Álava,Private,ICE,1
2025,12,MERCEDES,01,Álava,Corporate,ICE,6
2025,12,MERCEDES,01,Álava,Corporate,PHEV,2
2025,12,MERCEDES,01,Álava,Private,BEV,2
2025,12,MERCEDES,01,Álava,Private,ICE,4
2025,12,MERCEDES,01,Álava,Private,PHEV,1
2025,12,MERCEDES-V,01,Álava,Corporate,ICE,2
2025,12,MG,01,Álava,Corporate,ICE,1
2025,12,MG,01,Álava,Private,ICE,14
2025,12,MG,01,Álava,Private,PHEV,5
2025,12,MINI,01,Álava,Private,BEV,3
2025,12,MITSUBISHI,01,Álava,Corporate,ICE,2
2025,12,MITSUBISHI,01,Álava,Private,ICE,2
2025,12,MITSUBISHI,01,Álava,Private,PHEV,1
2025,12,NISSAN,01,Álava,Corporate,BEV,2
2025,12,NISSAN,01,Álava,Corporate,ICE,5
2025,12,NISSAN,01,Álava,Private,ICE,8
2025,12,OMODA,01,Álava,Corporate,PHEV,1
2025,12,OMODA,01,Álava,Private,BEV,3
2025,12,OMODA,01,Álava,Private,ICE,7
2025,12,OMODA,01,Álava,Private,PHEV,8
