anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2023,12,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,4
2023,12,3 CARROCEROS,,RAC,ICE,Diesel,,,,,1
2023,12,3 CARROCEROS,,RAC,ICE,Gas Licuado con petroleo (GLP),,,,,1
2023,12,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,4
2023,12,ADRIA,,Corporate,ICE,Diesel,,,,,2
2023,12,ADRIA,,Private,ICE,Diesel,,,,,6
2023,12,ADRIA,,RAC,ICE,Diesel,,,,,3
2023,12,AGUINAGA,,Corporate,ICE,Diesel,,,,,2
2023,12,AIWAYS,U5,Private,BEV,Electrico,UKL2,REST,Standard,SAV,1
2023,12,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,7
2023,12,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2023,12,ALFA ROMEO,GIULIA,RAC,ICE,Diesel,KKL,REST,Standard,SEDAN,17
2023,12,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,173
2023,12,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,3
2023,12,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,5
2023,12,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,102
2023,12,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,11
2023,12,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,4
2023,12,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,6
2023,12,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,16
2023,12,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,,,,1
2023,12,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,1
