anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2026,06,18,3 CARROCEROS,,Corporate,ICE,Diesel,,REST,Standard,,1
2026,06,18,A.A. AIRBUS,,Corporate,ICE,Diesel,,REST,Standard,,7
2026,06,18,A.A. AIRBUS,,RAC,ICE,Diesel,,REST,Standard,,2
2026,06,18,ADRIA,,Private,ICE,Diesel,,REST,Standard,,1
2026,06,18,ALFA ROMEO,JUNIOR,Corporate,ICE,Gasolina Mild Hybrid,2.UKL1,REST,Standard,SAV,3
2026,06,18,ALFA ROMEO,JUNIOR,RAC,ICE,Gasolina Mild Hybrid,2.UKL1,REST,Standard,SAV,2
2026,06,18,ALFA ROMEO,TONALE,Corporate,ICE,Gasolina/Electrico Enchufable,3.UKL2,REST,Standard,SAV,6
2026,06,18,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,REST,Standard,,1
2026,06,18,ALPINE,,Private,BEV,Electrico,,REST,Standard,,4
2026,06,18,AUDI,A1,Corporate,ICE,Gasolina,2.UKL1,FOCUS SEGMENT,Standard,HACH 5P,15
2026,06,18,AUDI,A1,Private,ICE,Gasolina,2.UKL1,FOCUS SEGMENT,Standard,HACH 5P,17
2026,06,18,AUDI,A3,Corporate,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,8
2026,06,18,AUDI,A3,Corporate,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2026,06,18,AUDI,A3,Private,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,9
2026,06,18,AUDI,A3,Private,PHEV,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2026,06,18,AUDI,A3,RAC,ICE,Gasolina/Electrico Enchufable,3.UKL2,FOCUS SEGMENT,M,HACH 5P,1
