anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2026,06,23,212,,Private,ICE,Diesel,,,Standard,,1
2026,06,23,A.A. AIRBUS,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,ADRIA,,Private,ICE,Diesel,,,Standard,,1
2026,06,23,ADRIA,,RAC,ICE,Diesel,,,Standard,,1
2026,06,23,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,6
2026,06,23,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,3
2026,06,23,ALONSO,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,ALPINE,,Corporate,BEV,Electrico,,,Standard,,1
2026,06,23,ALPINE,,Private,BEV,Electrico,,,Standard,,3
2026,06,23,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,11
2026,06,23,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,12
2026,06,23,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,9
2026,06,23,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,36
2026,06,23,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,5
2026,06,23,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,M Performance,HACH 5P,1
2026,06,23,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,2
2026,06,23,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2026,06,23,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,8
2026,06,23,AUDI,A3,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,12
2026,06,23,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,6
2026,06,23,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,M Performance,SEDAN,1
2026,06,23,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,23,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,23,AUDI,A5,Private,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,23,AUDI,A5,RAC,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,7
2026,06,23,AUDI,A6,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,23,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2026,06,23,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,23,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,23,AUDI,A6,RAC,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,8
2026,06,23,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,23,AUDI,A6,RAC,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,6
2026,06,23,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,15
2026,06,23,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,13
2026,06,23,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,10
2026,06,23,AUDI,Q3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,7
2026,06,23,AUDI,Q3 SPORTBACK,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,5
2026,06,23,AUDI,Q3 SPORTBACK,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,4
2026,06,23,AUDI,Q4 E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,AUDI,Q4 SPORTBACK E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,AUDI,Q4 SPORTBACK E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,5
2026,06,23,AUDI,Q5,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,18
2026,06,23,AUDI,Q5,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,15
2026,06,23,AUDI,Q5,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,10
2026,06,23,AUDI,Q5,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,5
2026,06,23,AUDI,Q6 E-TRON,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,23,AUDI,Q7,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,AUDI,Q8,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,AUDI,Q8,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,4
2026,06,23,BAIC,X55,Private,ICE,Gasolina,UKL2,REST,Standard,SAV,1
2026,06,23,BAOJUN,,Private,PHEV,Gasolina/Electrico Enchufable,,,Standard,,1
2026,06,23,BARBANY,,Corporate,ICE,Diesel,,,Standard,,3
2026,06,23,BEMAR,,Private,ICE,Diesel,,,Standard,,1
2026,06,23,BENIMAR,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,BENIMAR,,Private,ICE,Diesel,,,Standard,,4
2026,06,23,BMW,I5,Corporate,BEV,Electrico,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,23,BMW,IX,Corporate,BEV,Electrico,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,BMW,IX1,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,6
2026,06,23,BMW,IX1,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,6
2026,06,23,BMW,IX2,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,BMW,IX2,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,6
2026,06,23,BMW,IX3,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,9
2026,06,23,BMW,IX3,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,6
2026,06,23,BMW,SERIE 1,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,M Performance,HACH 5P,2
2026,06,23,BMW,SERIE 1,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,5
2026,06,23,BMW,SERIE 1,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,5
2026,06,23,BMW,SERIE 2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,M,SEDAN,2
2026,06,23,BMW,SERIE 2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SEDAN,7
2026,06,23,BMW,SERIE 2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,23,BMW,SERIE 3,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,M,ESTATE,1
2026,06,23,BMW,SERIE 3,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,ESTATE,5
2026,06,23,BMW,SERIE 3,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,ESTATE,3
2026,06,23,BMW,SERIE 3,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,ESTATE,4
2026,06,23,BMW,SERIE 4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,M,SEDAN,1
2026,06,23,BMW,SERIE 4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,3
2026,06,23,BMW,SERIE 4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,3
2026,06,23,BMW,SERIE 5,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SEDAN,3
2026,06,23,BMW,SERIE 7,Corporate,PHEV,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,23,BMW,X1,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,66
2026,06,23,BMW,X1,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,23
2026,06,23,BMW,X1,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,10
2026,06,23,BMW,X1,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,BMW,X2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,20
2026,06,23,BMW,X2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,7
2026,06,23,BMW,X3,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,M Performance,SAV,1
2026,06,23,BMW,X3,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,8
2026,06,23,BMW,X3,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,10
2026,06,23,BMW,X3,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,M Performance,SAV,3
2026,06,23,BMW,X3,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,6
2026,06,23,BMW,X3,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,4
2026,06,23,BMW,X5,Corporate,ICE,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,BMW,X5,Corporate,PHEV,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,23,BMW,X5,Private,ICE,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,23,BMW,X5,Private,PHEV,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,BMW,X6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,BMW,X6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,23,BMW,X7,Corporate,ICE,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,23,BMW,XM,Corporate,PHEV,Gasolina/Electrico Enchufable,GKL,FOCUS SEGMENT,M,SAV,1
2026,06,23,BYD,,Corporate,BEV,Electrico,,,Standard,,2
2026,06,23,BYD,,Corporate,PHEV,Gasolina/Electrico Enchufable,,,Standard,,7
2026,06,23,BYD,,Private,BEV,Electrico,,,Standard,,19
2026,06,23,BYD,,Private,PHEV,Gasolina/Electrico Enchufable,,,Standard,,14
2026,06,23,BYD,ATTO 3,Corporate,BEV,Electrico,UKL2,REST,Standard,SAV,1
2026,06,23,BYD,ATTO 3,Private,BEV,Electrico,UKL2,REST,Standard,SAV,4
2026,06,23,BYD,DOLPHIN,Corporate,BEV,Electrico,UKL1,REST,Standard,HACH 5P,3
2026,06,23,BYD,DOLPHIN,Private,BEV,Electrico,UKL1,REST,Standard,HACH 5P,23
2026,06,23,BYD,SEAL,Corporate,PHEV,Electrico,KKL,REST,Standard,SEDAN,2
2026,06,23,BYD,SEAL,Private,BEV,Electrico,KKL,REST,Standard,SEDAN,1
2026,06,23,BYD,SEAL,Private,PHEV,Electrico,KKL,REST,Standard,SEDAN,6
2026,06,23,BYD,SEAL U,Corporate,BEV,Electrico,KKL,REST,Standard,SAV,2
2026,06,23,BYD,SEAL U,Corporate,PHEV,Electrico,KKL,REST,Standard,SAV,9
2026,06,23,BYD,SEAL U,Private,BEV,Electrico,KKL,REST,Standard,SAV,4
2026,06,23,BYD,SEAL U,Private,PHEV,Electrico,KKL,REST,Standard,SAV,32
2026,06,23,BYD,SEALION 7,Corporate,BEV,Electrico,UKL2,REST,Standard,SAV,3
2026,06,23,BYD,SEALION 7,Private,BEV,Electrico,UKL2,REST,Standard,SAV,4
2026,06,23,CAFRISE,,Private,ICE,Diesel,,,Standard,,1
2026,06,23,CAJISA,,RAC,ICE,Diesel,,,Standard,,2
2026,06,23,CAPRON,,Private,ICE,Diesel,,,Standard,,2
2026,06,23,CAPRON,,RAC,ICE,Diesel,,,Standard,,2
2026,06,23,CARROCERIAS DAFER,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,CARROCERIAS FRIGORIFICAS SEVIL,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,CARROCERIAS FRIGORIFICAS SEVIL,,RAC,ICE,Diesel,,,Standard,,1
2026,06,23,CARROCERIAS MINDA,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,CARROCERIAS MR,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,CARROCERIAS SANCA,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,"CARROCERIAS SANCA, S.A.",,Corporate,ICE,Diesel,,,Standard,,2
2026,06,23,CARROCERIAS SEVILLA,,Corporate,ICE,Diesel,,,Standard,,3
2026,06,23,CARTHAGO,,Private,ICE,Diesel,,,Standard,,1
2026,06,23,CHALLENGER,,Private,ICE,Diesel,,,Standard,,2
2026,06,23,CHALLENGER,,RAC,ICE,Diesel,,,Standard,,1
2026,06,23,CHAPISTERIA V.I.,,RAC,ICE,Diesel,,,Standard,,2
2026,06,23,CHT,,Corporate,BEV,Electrico,,,Standard,,2
2026,06,23,CHT,,Corporate,ICE,Diesel,,,Standard,,3
2026,06,23,CITROEN,BERLINGO,Corporate,BEV,Diesel,SKL,REST,Standard,TRANSPORTER,3
2026,06,23,CITROEN,BERLINGO,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,37
2026,06,23,CITROEN,BERLINGO,Private,BEV,Diesel,SKL,REST,Standard,TRANSPORTER,2
2026,06,23,CITROEN,BERLINGO,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,11
2026,06,23,CITROEN,BERLINGO,RAC,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,10
2026,06,23,CITROEN,C3,Corporate,BEV,Diesel,UKL1,REST,Standard,HACH 5P,6
2026,06,23,CITROEN,C3,Corporate,ICE,Diesel,UKL1,REST,Standard,HACH 5P,5
2026,06,23,CITROEN,C3,Private,BEV,Diesel,UKL1,REST,Standard,HACH 5P,18
2026,06,23,CITROEN,C3,Private,ICE,Diesel,UKL1,REST,Standard,HACH 5P,18
2026,06,23,CITROEN,C3 AIRCROSS,Corporate,BEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,23,CITROEN,C3 AIRCROSS,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,6
2026,06,23,CITROEN,C3 AIRCROSS,Private,BEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,23,CITROEN,C3 AIRCROSS,Private,ICE,Diesel,UKL2,REST,Standard,SAV,5
2026,06,23,CITROEN,C4,Corporate,BEV,Diesel,UKL2,REST,Standard,HACH 5P,1
2026,06,23,CITROEN,C4,Corporate,ICE,Diesel,UKL2,REST,Standard,HACH 5P,16
2026,06,23,CITROEN,C4,Private,BEV,Diesel,UKL2,REST,Standard,HACH 5P,2
2026,06,23,CITROEN,C4,Private,ICE,Diesel,UKL2,REST,Standard,HACH 5P,8
2026,06,23,CITROEN,C4X,Private,ICE,Diesel,UKL2,REST,Standard,SEDAN,1
2026,06,23,CITROEN,C4X,RAC,ICE,Diesel,UKL2,REST,Standard,SEDAN,6
2026,06,23,CITROEN,C5 AIRCROSS,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,9
2026,06,23,CITROEN,C5 AIRCROSS,Private,BEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,23,CITROEN,C5 AIRCROSS,Private,ICE,Diesel,UKL2,REST,Standard,SAV,13
2026,06,23,CITROEN,C5 AIRCROSS,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,23,CITROEN,JUMPER,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,5
2026,06,23,CITROEN,JUMPER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,2
2026,06,23,CITROEN,JUMPY,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,2
2026,06,23,CITROEN,JUMPY,Private,BEV,Diesel,SKL,REST,Standard,TRANSPORTER,1
2026,06,23,CITROEN,SPACETOURER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,1
2026,06,23,COINPOL,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,23,CUPRA,,Corporate,BEV,Electrico,,,Standard,,6
2026,06,23,CUPRA,,Private,BEV,Electrico,,,Standard,,23
2026,06,23,CUPRA,CUPRA LEON,Corporate,ICE,Gasolina,UKL2,REST,Standard,HACH 5P,10
2026,06,23,CUPRA,CUPRA LEON,Corporate,PHEV,Gasolina,UKL2,REST,Standard,HACH 5P,2
2026,06,23,CUPRA,CUPRA LEON,Private,ICE,Gasolina,UKL2,REST,Standard,HACH 5P,7
2026,06,23,CUPRA,CUPRA LEON,RAC,ICE,Gasolina,UKL2,REST,Standard,HACH 5P,72
2026,06,23,CUPRA,CUPRA LEON,RAC,PHEV,Gasolina,UKL2,REST,Standard,HACH 5P,32
2026,06,23,CUPRA,FORMENTOR,Corporate,ICE,Diesel,UKL2,REST,Standard,SAT,23
2026,06,23,CUPRA,FORMENTOR,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAT,5
2026,06,23,CUPRA,FORMENTOR,Private,ICE,Diesel,UKL2,REST,Standard,SAT,9
2026,06,23,CUPRA,FORMENTOR,Private,PHEV,Diesel,UKL2,REST,Standard,SAT,2
2026,06,23,CUPRA,FORMENTOR,RAC,ICE,Diesel,UKL2,REST,Standard,SAT,47
2026,06,23,CUPRA,TERRAMAR,Corporate,PHEV,Gasolina Mild Hybrid,UKL2,REST,Standard,SAT,8
2026,06,23,CUPRA,TERRAMAR,Private,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAT,5
2026,06,23,CUPRA,TERRAMAR,Private,PHEV,Gasolina Mild Hybrid,UKL2,REST,Standard,SAT,6
2026,06,23,CUPRA,TERRAMAR,RAC,ICE,Gasolina Mild Hybrid,UKL2,REST,Standard,SAT,6
2026,06,23,CUPRA,TERRAMAR,RAC,PHEV,Gasolina Mild Hybrid,UKL2,REST,Standard,SAT,66
2026,06,23,DACIA,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,Standard,,1
2026,06,23,DACIA,,Corporate,ICE,Gasolina,,,Standard,,4
2026,06,23,DACIA,,Private,ICE,Gas Licuado con petroleo (GLP),,,Standard,,21
2026,06,23,DACIA,,Private,ICE,Gasolina,,,Standard,,10
2026,06,23,DACIA,,RAC,ICE,Gasolina,,,Standard,,102
2026,06,23,DACIA,DUSTER,Corporate,ICE,Diesel,SKL,REST,Standard,PICKUP,22
2026,06,23,DACIA,DUSTER,Private,ICE,Diesel,SKL,REST,Standard,PICKUP,62
2026,06,23,DACIA,JOGGER,Corporate,ICE,Gas Licuado con petroleo (GLP),UKL2,REST,Standard,MPV,2
2026,06,23,DACIA,JOGGER,Private,ICE,Gas Licuado con petroleo (GLP),UKL2,REST,Standard,MPV,18
2026,06,23,DACIA,JOGGER,RAC,ICE,Gas Licuado con petroleo (GLP),UKL2,REST,Standard,MPV,58
2026,06,23,DACIA,SANDERO,Corporate,ICE,Gas Licuado con petroleo (GLP),UKL1,REST,Standard,HACH 5P,10
