anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2024,05,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,20
2024,05,3 CARROCEROS,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,3
2024,05,3 CARROCEROS,,RAC,ICE,Diesel,,,,,1
2024,05,3 CARROCEROS,,RAC,ICE,Gas Licuado con petroleo (GLP),,,,,1
2024,05,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,1
2024,05,ABARTH,500,Corporate,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2024,05,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2024,05,ACROSS,,RAC,ICE,Diesel,,,,,1
2024,05,ADRIA,,Private,ICE,Diesel,,,,,16
2024,05,ADRIA,,RAC,ICE,Diesel,,,,,8
2024,05,ALBA,,RAC,BEV,Electrico,,,,,1
2024,05,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,5
2024,05,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,4
2024,05,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,46
2024,05,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,5
2024,05,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,28
2024,05,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,35
2024,05,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,3
2024,05,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,10
2024,05,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,2
2024,05,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,193
2024,05,ALFABUS,,RAC,BEV,Electrico,,,,,1
2024,05,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,,,,2
2024,05,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,1
2024,05,ALPINE,,Corporate,ICE,Gasolina,,,,,6
2024,05,ALPINE,,Private,ICE,Gasolina,,,,,3
2024,05,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,54
2024,05,ALQUIBER QUALITY,,RAC,ICE,Diesel,,,,,14
2024,05,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,Diesel,,,,,2
2024,05,ALTAS AUTO,,Corporate,ICE,Diesel,,,,,1
2024,05,AMELINE,,Corporate,ICE,Diesel,,,,,1
2024,05,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2024,05,ANTONIO JURADO GONZALEZ,,Corporate,ICE,Diesel,,,,,1
2024,05,ARCFOX,,Corporate,BEV,Electrico,,,,,2
2024,05,ASTON MARTIN,,Private,ICE,Gasolina,,,,,1
2024,05,ASTON MARTIN,DB12,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2024,05,ASTON MARTIN,VANTAGE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,1
2024,05,ATALAYA,,RAC,ICE,Diesel,,,,,2
2024,05,ATM,,Corporate,ICE,Diesel,,,,,1
2024,05,AUDI,,Corporate,ICE,Diesel,,,,,2
2024,05,AUDI,,Corporate,ICE,Gasolina,,,,,4
2024,05,AUDI,,Private,ICE,Gasolina,,,,,3
2024,05,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,139
2024,05,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,126
2024,05,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,211
2024,05,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,168
2024,05,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,85
2024,05,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,113
2024,05,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,54
2024,05,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,252
2024,05,AUDI,A4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,85
2024,05,AUDI,A4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,22
2024,05,AUDI,A4,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,24
2024,05,AUDI,A4 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,10
2024,05,AUDI,A4 ALLROAD,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,5
2024,05,AUDI,A4 ALLROAD,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,6
2024,05,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,20
2024,05,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,13
2024,05,AUDI,A5,RAC,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,19
2024,05,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,29
2024,05,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,8
2024,05,AUDI,A6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
2024,05,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,29
2024,05,AUDI,A6 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
