anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,24,01,Álava,Corporate,ICE,2
2026,06,24,01,Álava,Corporate,PHEV,2
2026,06,24,01,Álava,Private,BEV,1
2026,06,24,01,Álava,Private,ICE,21
2026,06,24,01,Álava,Private,PHEV,3
2026,06,24,03,Alicante,Corporate,BEV,3
2026,06,24,03,Alicante,Corporate,ICE,7
2026,06,24,03,Alicante,Private,BEV,1
2026,06,24,03,Alicante,Private,ICE,10
2026,06,24,03,Alicante,Private,PHEV,1
2026,06,24,04,Almería,Corporate,ICE,1
2026,06,24,04,Almería,Private,ICE,22
2026,06,24,04,Almería,Private,PHEV,1
2026,06,24,05,Ávila,Corporate,ICE,4
2026,06,24,05,Ávila,Private,BEV,2
2026,06,24,05,Ávila,Private,ICE,5
2026,06,24,06,Badajoz,Corporate,ICE,1
2026,06,24,06,Badajoz,Private,ICE,1
2026,06,24,07,Baleares,Corporate,BEV,1
2026,06,24,07,Baleares,Corporate,ICE,11
2026,06,24,07,Baleares,Corporate,PHEV,1
2026,06,24,07,Baleares,Private,BEV,4
2026,06,24,07,Baleares,Private,ICE,12
2026,06,24,07,Baleares,Private,PHEV,1
2026,06,24,07,Baleares,RAC,ICE,2
2026,06,24,07,Baleares,RAC,PHEV,2
2026,06,24,08,Barcelona,Corporate,BEV,3
2026,06,24,08,Barcelona,Corporate,ICE,1
2026,06,24,08,Barcelona,Corporate,PHEV,1
2026,06,24,08,Barcelona,Private,BEV,8
2026,06,24,08,Barcelona,Private,ICE,6
2026,06,24,08,Barcelona,Private,PHEV,1
2026,06,24,09,Burgos,Corporate,BEV,1
2026,06,24,09,Burgos,Corporate,ICE,9
2026,06,24,09,Burgos,Corporate,PHEV,3
2026,06,24,09,Burgos,Private,BEV,1
2026,06,24,09,Burgos,Private,ICE,19
2026,06,24,09,Burgos,Private,PHEV,3
2026,06,24,10,Cáceres,Corporate,ICE,3
2026,06,24,10,Cáceres,Private,BEV,2
2026,06,24,10,Cáceres,Private,ICE,14
2026,06,24,11,Cádiz,Corporate,BEV,6
2026,06,24,11,Cádiz,Corporate,ICE,16
2026,06,24,11,Cádiz,Corporate,PHEV,3
2026,06,24,11,Cádiz,Private,BEV,2
2026,06,24,11,Cádiz,Private,ICE,70
