anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,05,BYD,01,Álava,Corporate,BEV,4
2026,06,05,DEEPAL,01,Álava,Private,BEV,1
2026,06,05,DFSK,01,Álava,Corporate,BEV,1
2026,06,05,FIAT,01,Álava,Corporate,ICE,1
2026,06,05,HYUNDAI,01,Álava,Private,BEV,1
2026,06,05,KIA,01,Álava,Private,BEV,2
2026,06,05,MAN,01,Álava,Corporate,ICE,1
2026,06,05,MAZDA,01,Álava,Private,ICE,1
2026,06,05,NISSAN,01,Álava,Private,ICE,2
2026,06,05,OMODA,01,Álava,Private,PHEV,1
2026,06,05,PANAMA,01,Álava,Private,ICE,1
2026,06,05,PEUGEOT,01,Álava,Corporate,ICE,2
2026,06,05,PEUGEOT,01,Álava,Private,ICE,2
2026,06,05,SEAT,01,Álava,Corporate,ICE,1
2026,06,05,TESLA,01,Álava,Private,BEV,1
2026,06,05,TOYOTA,01,Álava,Private,ICE,1
2026,06,05,BMW,02,Albacete,Private,BEV,1
2026,06,05,DACIA,02,Albacete,Private,ICE,3
2026,06,05,HYUNDAI,02,Albacete,Private,ICE,3
2026,06,05,JAECOO,02,Albacete,Private,ICE,1
2026,06,05,NISSAN,02,Albacete,Private,ICE,2
2026,06,05,PEUGEOT,02,Albacete,Private,ICE,1
2026,06,05,SEAT,02,Albacete,Private,ICE,2
2026,06,05,TESLA,02,Albacete,Private,BEV,1
2026,06,05,TOYOTA,02,Albacete,Private,ICE,1
2026,06,05,TOYOTA,02,Albacete,Private,PHEV,1
2026,06,05,AUDI,03,Alicante,Private,ICE,2
2026,06,05,AUDI,03,Alicante,Private,PHEV,1
2026,06,05,BMW,03,Alicante,Corporate,ICE,2
2026,06,05,BMW,03,Alicante,Private,BEV,1
2026,06,05,BMW,03,Alicante,Private,PHEV,1
2026,06,05,BYD,03,Alicante,Private,BEV,3
2026,06,05,BYD,03,Alicante,Private,PHEV,4
2026,06,05,CARROCERIAS CREVILLENTE,03,Alicante,RAC,ICE,5
2026,06,05,CITROEN,03,Alicante,Private,BEV,1
2026,06,05,CITROEN,03,Alicante,Private,ICE,2
2026,06,05,DACIA,03,Alicante,Private,ICE,15
2026,06,05,EBRO,03,Alicante,Private,PHEV,1
2026,06,05,FIAT,03,Alicante,Corporate,ICE,1
2026,06,05,FIAT,03,Alicante,RAC,BEV,1
2026,06,05,FIAT,03,Alicante,RAC,ICE,42
2026,06,05,FORD,03,Alicante,Corporate,BEV,1
2026,06,05,FORD,03,Alicante,Private,ICE,1
2026,06,05,FORD,03,Alicante,Private,PHEV,2
2026,06,05,HYUNDAI,03,Alicante,Private,ICE,3
2026,06,05,LEAPMOTOR,03,Alicante,Private,BEV,1
2026,06,05,LEXUS,03,Alicante,Private,ICE,1
2026,06,05,MAN,03,Alicante,Private,ICE,1
2026,06,05,MAZDA,03,Alicante,Private,ICE,2
2026,06,05,MERCEDES,03,Alicante,Corporate,ICE,1
2026,06,05,MERCEDES,03,Alicante,Corporate,PHEV,2
2026,06,05,MG,03,Alicante,Private,ICE,3
2026,06,05,MINI,03,Alicante,Corporate,ICE,1
2026,06,05,MINI,03,Alicante,Private,BEV,1
2026,06,05,NISSAN,03,Alicante,Private,ICE,1
2026,06,05,OMODA,03,Alicante,Private,ICE,1
2026,06,05,OPEL,03,Alicante,Corporate,ICE,1
2026,06,05,OPEL,03,Alicante,Private,ICE,4
2026,06,05,OPEL,03,Alicante,RAC,ICE,59
2026,06,05,PEUGEOT,03,Alicante,Private,BEV,2
2026,06,05,PEUGEOT,03,Alicante,RAC,BEV,14
2026,06,05,PEUGEOT,03,Alicante,RAC,ICE,7
2026,06,05,RENAULT,03,Alicante,Corporate,ICE,1
2026,06,05,RENAULT,03,Alicante,Private,ICE,5
2026,06,05,RENAULT,03,Alicante,Private,PHEV,1
2026,06,05,SEAT,03,Alicante,Private,ICE,4
