anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2024,01,3 CARROCEROS,,Corporate,BEV,Electrico,,,,,2
2024,01,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,7
2024,01,ABARTH,500,Corporate,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2024,01,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,2
2024,01,ACURA,,Private,ICE,Gasolina,,,,,1
2024,01,ADRIA,,Corporate,ICE,Diesel,,,,,1
2024,01,ADRIA,,Private,ICE,Diesel,,,,,14
2024,01,ADRIA,,RAC,ICE,Diesel,,,,,7
2024,01,AGUINAGA,,Corporate,ICE,Diesel,,,,,2
2024,01,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2024,01,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,4
2024,01,ALFA ROMEO,GIULIA,RAC,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2024,01,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,25
2024,01,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,1
2024,01,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,1
2024,01,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,144
2024,01,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,18
2024,01,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,2
2024,01,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,2
2024,01,ALFOZ,,Corporate,ICE,Diesel,,,,,1
2024,01,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,2
2024,01,ALPINE,,Corporate,ICE,Gasolina,,,,,10
2024,01,ALPINE,,Private,ICE,Gasolina,,,,,4
2024,01,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,Diesel,,,,,1
2024,01,"ALQUIBER QUALITY, S.A.",,RAC,ICE,Diesel,,,,,1
2024,01,AMELINE,,Corporate,ICE,Diesel,,,,,2
2024,01,AMELINE,,Private,ICE,Diesel,,,,,1
2024,01,ANTONIO JURADO GONZALEZ,,Corporate,ICE,Diesel,,,,,1
2024,01,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,3
2024,01,ASTON MARTIN,DB12,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2024,01,ASTON MARTIN,VANTAGE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,1
2024,01,ATALAYA,,RAC,ICE,Diesel,,,,,2
2024,01,ATM,,Private,ICE,Diesel,,,,,1
2024,01,AUDI,,Corporate,BEV,Electrico,,,,,1
2024,01,AUDI,,Corporate,ICE,Gasolina,,,,,1
2024,01,AUDI,,Private,BEV,Electrico,,,,,1
2024,01,AUDI,,Private,ICE,Gasolina,,,,,2
2024,01,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,66
2024,01,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,27
