anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,04,01,Álava,Corporate,ICE,5
2026,06,04,01,Álava,Private,BEV,1
2026,06,04,01,Álava,Private,ICE,6
2026,06,04,01,Álava,Private,PHEV,3
2026,06,04,03,Alicante,Corporate,BEV,5
2026,06,04,03,Alicante,Corporate,ICE,11
2026,06,04,03,Alicante,Corporate,PHEV,4
2026,06,04,03,Alicante,Private,BEV,19
2026,06,04,03,Alicante,Private,ICE,59
2026,06,04,03,Alicante,Private,PHEV,1
2026,06,04,03,Alicante,RAC,ICE,10
2026,06,04,04,Almería,Corporate,ICE,4
2026,06,04,04,Almería,Corporate,PHEV,3
2026,06,04,04,Almería,Private,BEV,1
2026,06,04,04,Almería,Private,ICE,11
2026,06,04,04,Almería,Private,PHEV,1
2026,06,04,04,Almería,RAC,ICE,1
2026,06,04,05,Ávila,Corporate,ICE,2
2026,06,04,05,Ávila,Private,BEV,3
2026,06,04,05,Ávila,Private,ICE,2
2026,06,04,06,Badajoz,Corporate,ICE,4
2026,06,04,06,Badajoz,Private,BEV,2
2026,06,04,06,Badajoz,Private,ICE,3
2026,06,04,07,Baleares,Corporate,BEV,4
2026,06,04,07,Baleares,Corporate,ICE,11
2026,06,04,07,Baleares,Corporate,PHEV,1
2026,06,04,07,Baleares,Private,BEV,20
2026,06,04,07,Baleares,Private,ICE,34
2026,06,04,07,Baleares,Private,PHEV,4
2026,06,04,07,Baleares,RAC,ICE,112
2026,06,04,08,Barcelona,Corporate,BEV,32
2026,06,04,08,Barcelona,Corporate,ICE,63
2026,06,04,08,Barcelona,Corporate,PHEV,12
2026,06,04,08,Barcelona,Private,BEV,47
2026,06,04,08,Barcelona,Private,ICE,116
2026,06,04,08,Barcelona,Private,PHEV,20
2026,06,04,08,Barcelona,RAC,ICE,1
2026,06,04,09,Burgos,Corporate,BEV,2
2026,06,04,09,Burgos,Corporate,ICE,1
2026,06,04,09,Burgos,Private,BEV,1
2026,06,04,09,Burgos,Private,ICE,8
2026,06,04,10,Cáceres,Corporate,ICE,3
2026,06,04,10,Cáceres,Corporate,PHEV,1
2026,06,04,10,Cáceres,Private,BEV,2
2026,06,04,10,Cáceres,Private,ICE,6
2026,06,04,10,Cáceres,Private,PHEV,1
2026,06,04,11,Cádiz,Corporate,BEV,2
2026,06,04,11,Cádiz,Corporate,ICE,15
2026,06,04,11,Cádiz,Corporate,PHEV,1
2026,06,04,11,Cádiz,Private,BEV,3
2026,06,04,11,Cádiz,Private,ICE,28
2026,06,04,11,Cádiz,Private,PHEV,5
2026,06,04,12,Castellón,Corporate,BEV,1
2026,06,04,12,Castellón,Corporate,ICE,4
2026,06,04,12,Castellón,Corporate,PHEV,1
2026,06,04,12,Castellón,Private,BEV,4
2026,06,04,12,Castellón,Private,ICE,14
2026,06,04,12,Castellón,Private,PHEV,3
2026,06,04,12,Castellón,RAC,ICE,3
2026,06,04,13,Ciudad Real,Corporate,BEV,1
2026,06,04,14,Córdoba,Corporate,ICE,7
2026,06,04,14,Córdoba,Corporate,PHEV,1
2026,06,04,14,Córdoba,Private,ICE,7
2026,06,04,15,A Coruña,Corporate,ICE,3
2026,06,04,15,A Coruña,Corporate,PHEV,1
2026,06,04,15,A Coruña,Private,BEV,13
2026,06,04,15,A Coruña,Private,ICE,22
2026,06,04,15,A Coruña,Private,PHEV,5
2026,06,04,16,Cuenca,Corporate,ICE,1
2026,06,04,16,Cuenca,Private,BEV,1
2026,06,04,16,Cuenca,Private,PHEV,1
2026,06,04,17,Girona,Corporate,ICE,8
2026,06,04,17,Girona,Corporate,PHEV,2
2026,06,04,17,Girona,Private,BEV,4
2026,06,04,17,Girona,Private,ICE,18
2026,06,04,17,Girona,Private,PHEV,2
2026,06,04,17,Girona,RAC,ICE,1
2026,06,04,18,Granada,Corporate,BEV,1
2026,06,04,18,Granada,Corporate,ICE,1
2026,06,04,18,Granada,Private,BEV,5
2026,06,04,18,Granada,Private,ICE,3
2026,06,04,19,Guadalajara,Private,BEV,2
2026,06,04,19,Guadalajara,Private,ICE,1
2026,06,04,20,Gipuzkoa,Corporate,BEV,3
2026,06,04,20,Gipuzkoa,Corporate,ICE,3
2026,06,04,20,Gipuzkoa,Private,BEV,5
2026,06,04,20,Gipuzkoa,Private,ICE,16
2026,06,04,20,Gipuzkoa,Private,PHEV,2
2026,06,04,20,Gipuzkoa,RAC,ICE,3
2026,06,04,21,Huelva,Corporate,ICE,3
2026,06,04,21,Huelva,Private,BEV,2
2026,06,04,21,Huelva,Private,ICE,3
2026,06,04,22,Huesca,Corporate,BEV,2
2026,06,04,22,Huesca,Corporate,ICE,4
2026,06,04,22,Huesca,Private,BEV,2
2026,06,04,22,Huesca,Private,ICE,4
2026,06,04,22,Huesca,Private,PHEV,1
2026,06,04,23,Jaén,Corporate,ICE,2
2026,06,04,23,Jaén,Corporate,PHEV,1
2026,06,04,23,Jaén,Private,BEV,2
2026,06,04,23,Jaén,Private,ICE,5
2026,06,04,23,Jaén,Private,PHEV,1
2026,06,04,24,León,Corporate,ICE,1
2026,06,04,24,León,Private,BEV,3
2026,06,04,24,León,Private,ICE,5
2026,06,04,25,Lleida,Corporate,BEV,1
2026,06,04,25,Lleida,Corporate,ICE,3
2026,06,04,25,Lleida,Private,BEV,8
2026,06,04,25,Lleida,Private,ICE,10
2026,06,04,25,Lleida,Private,PHEV,1
2026,06,04,26,La Rioja,Corporate,ICE,2
2026,06,04,26,La Rioja,Private,BEV,2
2026,06,04,26,La Rioja,Private,ICE,10
2026,06,04,26,La Rioja,Private,PHEV,2
2026,06,04,27,Lugo,Corporate,BEV,2
2026,06,04,27,Lugo,Corporate,PHEV,1
2026,06,04,27,Lugo,Private,BEV,2
2026,06,04,27,Lugo,Private,ICE,4
2026,06,04,28,Madrid,Corporate,BEV,61
2026,06,04,28,Madrid,Corporate,ICE,938
2026,06,04,28,Madrid,Corporate,PHEV,85
2026,06,04,28,Madrid,Private,BEV,66
2026,06,04,28,Madrid,Private,ICE,222
2026,06,04,28,Madrid,Private,PHEV,41
2026,06,04,28,Madrid,RAC,BEV,61
2026,06,04,28,Madrid,RAC,ICE,1623
2026,06,04,28,Madrid,RAC,PHEV,290
2026,06,04,29,Málaga,Corporate,BEV,1
2026,06,04,29,Málaga,Corporate,ICE,11
2026,06,04,29,Málaga,Corporate,PHEV,3
2026,06,04,29,Málaga,Private,BEV,14
2026,06,04,29,Málaga,Private,ICE,33
2026,06,04,29,Málaga,Private,PHEV,5
2026,06,04,29,Málaga,RAC,ICE,7
2026,06,04,30,Murcia,Corporate,BEV,3
2026,06,04,30,Murcia,Corporate,ICE,17
2026,06,04,30,Murcia,Corporate,PHEV,4
2026,06,04,30,Murcia,Private,BEV,12
2026,06,04,30,Murcia,Private,ICE,42
2026,06,04,30,Murcia,Private,PHEV,7
2026,06,04,31,Navarra,Corporate,BEV,2
2026,06,04,31,Navarra,Corporate,ICE,7
2026,06,04,31,Navarra,Corporate,PHEV,3
2026,06,04,31,Navarra,Private,BEV,11
2026,06,04,31,Navarra,Private,ICE,22
2026,06,04,31,Navarra,Private,PHEV,1
2026,06,04,32,Ourense,Corporate,ICE,1
2026,06,04,32,Ourense,Private,BEV,3
2026,06,04,32,Ourense,Private,ICE,3
2026,06,04,33,Asturias,Corporate,ICE,4
2026,06,04,33,Asturias,Private,BEV,5
2026,06,04,33,Asturias,Private,ICE,19
2026,06,04,33,Asturias,Private,PHEV,4
2026,06,04,34,Palencia,Corporate,ICE,1
2026,06,04,34,Palencia,Private,ICE,3
2026,06,04,35,Las Palmas,Corporate,BEV,1
2026,06,04,35,Las Palmas,Corporate,ICE,21
2026,06,04,35,Las Palmas,Corporate,PHEV,2
2026,06,04,35,Las Palmas,Private,BEV,7
2026,06,04,35,Las Palmas,Private,ICE,16
