anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2025,11,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,9
2025,11,3 CARROCEROS,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,1
2025,11,3 CARROCEROS,,Private,ICE,Diesel,,,,,2
2025,11,A.A. AIRBUS,,Corporate,BEV,Electrico,,,,,1
2025,11,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,6
2025,11,ABARTH,,Private,BEV,Electrico,,,,,1
2025,11,ADRIA,,Corporate,ICE,Diesel,,,,,4
2025,11,ADRIA,,Private,ICE,Diesel,,,,,29
2025,11,ADRIA,,RAC,ICE,Diesel,,,,,3
2025,11,AGUINAGA,,Corporate,ICE,Diesel,,,,,1
2025,11,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,10
2025,11,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2025,11,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,23
2025,11,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,155
2025,11,ALFA ROMEO,JUNIOR,Private,BEV,Electrico,UKL1,REST,Standard,SAV,1
2025,11,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,19
2025,11,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,36
2025,11,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,21
2025,11,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,2
2025,11,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,8
2025,11,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,2
2025,11,ALFOZ,,Corporate,ICE,Diesel,,,,,3
2025,11,ALLIED VEHICLES LTD,,Corporate,ICE,Gasolina,,,,,2
2025,11,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,6
2025,11,ALONSO,,Corporate,ICE,Diesel,,,,,1
2025,11,ALPINE,,Corporate,BEV,Electrico,,,,,23
2025,11,ALPINE,,Corporate,ICE,Gasolina,,,,,3
2025,11,ALPINE,,Private,BEV,Electrico,,,,,8
2025,11,ALPINE,,Private,ICE,Gasolina,,,,,1
2025,11,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,10
2025,11,ANGEL BRUGUERA FONT,,Corporate,ICE,Diesel,,,,,1
2025,11,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,3
2025,11,ASTON MARTIN,,Private,ICE,Gasolina,,,,,1
2025,11,ASTON MARTIN,DB12,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,1
2025,11,ASTON MARTIN,DB12,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,1
2025,11,ASTON MARTIN,VANTAGE,Private,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,2
2025,11,ATALAYA,,RAC,ICE,Diesel,,,,,1
2025,11,AUDI,,Corporate,BEV,Electrico,,,,,2
2025,11,AUDI,,Private,ICE,Gasolina,,,,,2
2025,11,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,249
2025,11,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,186
2025,11,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,273
2025,11,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,258
2025,11,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,126
2025,11,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,109
2025,11,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,102
2025,11,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2025,11,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,216
2025,11,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,57
2025,11,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,32
2025,11,AUDI,A5,Private,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,19
2025,11,AUDI,A6,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,10
2025,11,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,33
2025,11,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,31
2025,11,AUDI,A6,Private,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,4
2025,11,AUDI,A6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,8
2025,11,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
2025,11,AUDI,A6,RAC,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,36
2025,11,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2025,11,AUDI,A7,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,1
2025,11,AUDI,A8,Corporate,ICE,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,11,AUDI,A8,Corporate,PHEV,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2025,11,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,109
2025,11,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,154
2025,11,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,154
2025,11,AUDI,Q3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,135
2025,11,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,82
