anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,19,32,Ourense,Private,BEV,3
2026,06,19,32,Ourense,Private,ICE,10
2026,06,19,33,Asturias,Corporate,BEV,4
2026,06,19,33,Asturias,Corporate,ICE,22
2026,06,19,33,Asturias,Corporate,PHEV,1
2026,06,19,33,Asturias,Private,BEV,9
2026,06,19,33,Asturias,Private,ICE,36
2026,06,19,33,Asturias,Private,PHEV,7
2026,06,19,34,Palencia,Corporate,BEV,1
2026,06,19,34,Palencia,Corporate,ICE,3
2026,06,19,34,Palencia,Corporate,PHEV,1
2026,06,19,34,Palencia,Private,BEV,1
2026,06,19,34,Palencia,Private,ICE,4
2026,06,19,35,Las Palmas,Corporate,BEV,7
2026,06,19,35,Las Palmas,Corporate,ICE,38
2026,06,19,35,Las Palmas,Corporate,PHEV,2
2026,06,19,35,Las Palmas,Private,BEV,11
2026,06,19,35,Las Palmas,Private,ICE,52
2026,06,19,35,Las Palmas,Private,PHEV,11
2026,06,19,35,Las Palmas,RAC,ICE,40
2026,06,19,36,Pontevedra,Corporate,BEV,2
2026,06,19,36,Pontevedra,Corporate,ICE,8
2026,06,19,36,Pontevedra,Corporate,PHEV,4
2026,06,19,36,Pontevedra,Private,BEV,11
2026,06,19,36,Pontevedra,Private,ICE,23
2026,06,19,37,Salamanca,Corporate,ICE,3
2026,06,19,37,Salamanca,Corporate,PHEV,1
2026,06,19,37,Salamanca,Private,BEV,1
2026,06,19,37,Salamanca,Private,ICE,15
2026,06,19,37,Salamanca,Private,PHEV,2
2026,06,19,38,S.C. Tenerife,Corporate,BEV,2
2026,06,19,38,S.C. Tenerife,Corporate,ICE,12
2026,06,19,38,S.C. Tenerife,Corporate,PHEV,1
2026,06,19,38,S.C. Tenerife,Private,BEV,13
2026,06,19,38,S.C. Tenerife,Private,ICE,61
2026,06,19,38,S.C. Tenerife,Private,PHEV,9
2026,06,19,38,S.C. Tenerife,RAC,ICE,3
2026,06,19,39,Cantabria,Corporate,ICE,5
2026,06,19,39,Cantabria,Corporate,PHEV,1
2026,06,19,39,Cantabria,Private,BEV,5
2026,06,19,39,Cantabria,Private,ICE,27
2026,06,19,39,Cantabria,Private,PHEV,3
2026,06,19,40,Segovia,Corporate,PHEV,1
2026,06,19,40,Segovia,Private,ICE,3
2026,06,19,41,Sevilla,Corporate,BEV,2
2026,06,19,41,Sevilla,Corporate,ICE,20
2026,06,19,41,Sevilla,Corporate,PHEV,3
2026,06,19,41,Sevilla,Private,BEV,15
2026,06,19,41,Sevilla,Private,ICE,89
2026,06,19,41,Sevilla,Private,PHEV,3
2026,06,19,42,Soria,Corporate,ICE,6
2026,06,19,42,Soria,Private,BEV,2
2026,06,19,42,Soria,Private,ICE,3
2026,06,19,42,Soria,Private,PHEV,1
2026,06,19,43,Tarragona,Corporate,BEV,2
2026,06,19,43,Tarragona,Corporate,ICE,48
2026,06,19,43,Tarragona,Private,BEV,7
2026,06,19,43,Tarragona,Private,ICE,55
2026,06,19,43,Tarragona,Private,PHEV,4
2026,06,19,44,Teruel,Corporate,ICE,1
2026,06,19,44,Teruel,Private,BEV,3
2026,06,19,44,Teruel,Private,ICE,3
2026,06,19,44,Teruel,RAC,ICE,3
2026,06,19,45,Toledo,Corporate,ICE,8
2026,06,19,45,Toledo,Corporate,PHEV,1
2026,06,19,45,Toledo,Private,BEV,7
2026,06,19,45,Toledo,Private,ICE,26
2026,06,19,45,Toledo,Private,PHEV,3
2026,06,19,46,Valencia,Corporate,BEV,5
2026,06,19,46,Valencia,Corporate,ICE,19
2026,06,19,46,Valencia,Corporate,PHEV,4
2026,06,19,46,Valencia,Private,BEV,38
2026,06,19,46,Valencia,Private,ICE,104
2026,06,19,46,Valencia,Private,PHEV,16
2026,06,19,46,Valencia,RAC,ICE,1
2026,06,19,47,Valladolid,Corporate,ICE,6
2026,06,19,47,Valladolid,Corporate,PHEV,2
2026,06,19,47,Valladolid,Private,BEV,6
2026,06,19,47,Valladolid,Private,ICE,14
2026,06,19,47,Valladolid,Private,PHEV,4
2026,06,19,48,Bizkaia,Corporate,BEV,5
2026,06,19,48,Bizkaia,Corporate,ICE,18
2026,06,19,48,Bizkaia,Corporate,PHEV,4
2026,06,19,48,Bizkaia,Private,BEV,5
2026,06,19,48,Bizkaia,Private,ICE,44
2026,06,19,48,Bizkaia,Private,PHEV,2
2026,06,19,48,Bizkaia,RAC,ICE,10
2026,06,19,49,Zamora,Corporate,ICE,2
2026,06,19,49,Zamora,Private,ICE,2
2026,06,19,49,Zamora,Private,PHEV,1
2026,06,19,50,Zaragoza,Corporate,BEV,1
2026,06,19,50,Zaragoza,Corporate,ICE,15
2026,06,19,50,Zaragoza,Corporate,PHEV,4
2026,06,19,50,Zaragoza,Private,BEV,9
2026,06,19,50,Zaragoza,Private,ICE,27
2026,06,19,50,Zaragoza,Private,PHEV,4
2026,06,19,50,Zaragoza,RAC,ICE,1
2026,06,19,51,Ceuta,Private,ICE,1
2026,06,19,52,Melilla,Corporate,ICE,1
2026,06,19,52,Melilla,Private,ICE,3
