anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2024,12,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,3
2024,12,A.A. AIRBUS,,Private,ICE,Diesel,,,,,1
2024,12,A.A. AIRBUS,,RAC,ICE,Diesel,,,,,4
2024,12,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2024,12,ACURA,,Corporate,ICE,Gasolina,,,,,1
2024,12,ADRIA,,Private,ICE,Diesel,,,,,6
2024,12,ADRIA,,RAC,ICE,Diesel,,,,,1
2024,12,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2024,12,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,1
2024,12,ALFA ROMEO,GIULIA,RAC,ICE,Diesel,KKL,REST,Standard,SEDAN,2
2024,12,ALFA ROMEO,JUNIOR,Corporate,BEV,Electrico,UKL1,REST,Standard,SAV,5
2024,12,ALFA ROMEO,JUNIOR,Corporate,ICE,Electrico,UKL1,REST,Standard,SAV,72
2024,12,ALFA ROMEO,JUNIOR,Private,BEV,Electrico,UKL1,REST,Standard,SAV,1
2024,12,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,8
2024,12,ALFA ROMEO,JUNIOR,RAC,ICE,Electrico,UKL1,REST,Standard,SAV,95
2024,12,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,25
2024,12,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,2
2024,12,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,7
2024,12,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,55
2024,12,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,4
2024,12,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2024,12,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,4
2024,12,ALKE,,Corporate,BEV,Electrico,,,,,4
2024,12,ALLIED VEHICLES LTD,,Corporate,ICE,Diesel,,,,,1
2024,12,ALLIED VEHICLES LTD,,Private,ICE,Diesel,,,,,1
2024,12,ALPINE,,Corporate,BEV,Electrico,,,,,2
2024,12,ALPINE,,Corporate,ICE,Gasolina,,,,,4
2024,12,ALPINE,,Private,ICE,Gasolina,,,,,7
2024,12,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,3
2024,12,ALQUIBER QUALITY,,RAC,ICE,Diesel,,,,,2
2024,12,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,Diesel,,,,,1
2024,12,ANTOLI,,Corporate,ICE,Diesel,,,,,1
2024,12,ARES,,Corporate,ICE,Gas Licuado con petroleo (GLP),,,,,1
2024,12,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,2
2024,12,AUDI,,Corporate,BEV,Electrico,,,,,3
2024,12,AUDI,,Corporate,ICE,Diesel,,,,,3
2024,12,AUDI,,Corporate,ICE,Gasolina,,,,,3
2024,12,AUDI,,Private,ICE,Gasolina,,,,,2
2024,12,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,229
2024,12,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,140
2024,12,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,92
2024,12,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,241
2024,12,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,5
2024,12,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,168
2024,12,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,20
2024,12,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,14
2024,12,AUDI,A4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,22
2024,12,AUDI,A4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,13
2024,12,AUDI,A4,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,22
2024,12,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,94
2024,12,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,50
2024,12,AUDI,A6,Corporate,BEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2024,12,AUDI,A6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,24
2024,12,AUDI,A6,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,6
2024,12,AUDI,A6,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2024,12,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,2
2024,12,AUDI,A6,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,5
2024,12,AUDI,A6,RAC,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2024,12,AUDI,A6 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,6
2024,12,AUDI,A6 ALLROAD,Private,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2024,12,AUDI,A7,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,M Performance,SEDAN,1
2024,12,AUDI,A8,Corporate,PHEV,Diesel Mild Hybrid,GKL,FOCUS SEGMENT,Standard,SEDAN,1
2024,12,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,91
2024,12,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,117
2024,12,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,13
2024,12,AUDI,Q3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,155
2024,12,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,5
2024,12,AUDI,Q3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,123
2024,12,AUDI,Q3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,7
2024,12,AUDI,Q3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,59
2024,12,AUDI,Q3 SPORTBACK,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,473
