anyo,mes,dia,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2026,06,02,ADRIA,,Private,ICE,Diesel,,,Standard,,3
2026,06,02,ALFA ROMEO,JUNIOR,Private,ICE,Electrico,UKL1,REST,Standard,SAV,1
2026,06,02,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,3
2026,06,02,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,1
2026,06,02,ASTON MARTIN,VANTAGE,Corporate,ICE,Gasolina,GKL,FOCUS SEGMENT,Standard,COUPE,1
2026,06,02,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,4
2026,06,02,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,2
2026,06,02,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,114
2026,06,02,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,06,02,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2026,06,02,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,24
2026,06,02,AUDI,A3,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,8
2026,06,02,AUDI,A5,Corporate,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,AUDI,A5,RAC,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,12
2026,06,02,AUDI,A5,RAC,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,101
2026,06,02,AUDI,A6,Private,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,02,AUDI,Q2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,AUDI,Q2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,5
2026,06,02,AUDI,Q2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,23
2026,06,02,AUDI,Q3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,AUDI,Q3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,AUDI,Q3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,AUDI,Q3 SPORTBACK,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,AUDI,Q3 SPORTBACK,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q4 E-TRON,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,AUDI,Q4 SPORTBACK E-TRON,Corporate,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q5,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,AUDI,Q5,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,AUDI,Q5,Private,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q5,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,4
2026,06,02,AUDI,Q5,RAC,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q6 E-TRON,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q6 E-TRON,Private,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q7,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,AUDI,Q8,Corporate,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,AUDI,Q8,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,11
2026,06,02,BALLESTAS REUS,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,02,BAOJUN,,Corporate,PHEV,Gasolina/Electrico Enchufable,,,Standard,,2
2026,06,02,BEMAR,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,02,BENIMAR,,Corporate,ICE,Diesel,,,Standard,,2
2026,06,02,BENIMAR,,Private,ICE,Diesel,,,Standard,,7
2026,06,02,BENIMAR,,RAC,ICE,Diesel,,,Standard,,3
2026,06,02,BMW,I4,RAC,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,02,BMW,IX1,RAC,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,8
2026,06,02,BMW,IX2,Private,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,BMW,IX2,RAC,BEV,Electrico,UKL2,FOCUS SEGMENT,Standard,SAV,7
2026,06,02,BMW,IX3,Corporate,BEV,Electrico,KKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,BMW,SERIE 1,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,1
2026,06,02,BMW,SERIE 1,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,3
2026,06,02,BMW,SERIE 1,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,73
2026,06,02,BMW,SERIE 2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,M,SEDAN,1
2026,06,02,BMW,SERIE 2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,BMW,SERIE 2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,M Performance,SEDAN,1
2026,06,02,BMW,SERIE 2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SEDAN,2
2026,06,02,BMW,SERIE 3,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,ESTATE,2
2026,06,02,BMW,SERIE 3,RAC,PHEV,Diesel,KKL,FOCUS SEGMENT,Standard,ESTATE,1
2026,06,02,BMW,SERIE 4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,BMW,SERIE 4,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,BMW,SERIE 5,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SEDAN,1
2026,06,02,BMW,SERIE 5,RAC,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SEDAN,4
2026,06,02,BMW,SERIE 5,RAC,PHEV,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SEDAN,2
2026,06,02,BMW,X1,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,11
2026,06,02,BMW,X1,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,8
2026,06,02,BMW,X1,RAC,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,10
2026,06,02,BMW,X2,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,7
2026,06,02,BMW,X2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,M Performance,SAV,1
2026,06,02,BMW,X2,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,BMW,X2,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,BMW,X3,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,M Performance,SAV,1
2026,06,02,BMW,X3,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,3
2026,06,02,BMW,X3,Corporate,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,7
2026,06,02,BMW,X3,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,BMW,X3,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,5
2026,06,02,BMW,X3,RAC,PHEV,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,11
2026,06,02,BMW,X4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,BMW,X5,Corporate,ICE,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,BMW,X5,RAC,ICE,Diesel,MKL,FOCUS SEGMENT,Standard,SAV,2
2026,06,02,BMW,X6,Corporate,ICE,Diesel Mild Hybrid,MKL,FOCUS SEGMENT,Standard,SAV,1
2026,06,02,BURSTNER GMBH,,Private,ICE,Diesel,,,Standard,,1
2026,06,02,BYD,,Corporate,PHEV,Gasolina/Electrico Enchufable,,,Standard,,5
2026,06,02,BYD,,Private,BEV,Electrico,,,Standard,,2
2026,06,02,BYD,,Private,PHEV,Gasolina/Electrico Enchufable,,,Standard,,5
2026,06,02,BYD,ATTO 3,Private,BEV,Electrico,UKL2,REST,Standard,SAV,2
2026,06,02,BYD,DOLPHIN,Private,BEV,Electrico,UKL1,REST,Standard,HACH 5P,6
2026,06,02,BYD,SEAL,Private,BEV,Electrico,KKL,REST,Standard,SEDAN,1
2026,06,02,BYD,SEAL,Private,PHEV,Electrico,KKL,REST,Standard,SEDAN,1
2026,06,02,BYD,SEAL U,Corporate,PHEV,Electrico,KKL,REST,Standard,SAV,1
2026,06,02,BYD,SEAL U,Private,BEV,Electrico,KKL,REST,Standard,SAV,1
2026,06,02,BYD,SEAL U,Private,PHEV,Electrico,KKL,REST,Standard,SAV,10
2026,06,02,BYD,SEALION 7,Corporate,BEV,Electrico,UKL2,REST,Standard,SAV,1
2026,06,02,BYD,SEALION 7,Private,BEV,Electrico,UKL2,REST,Standard,SAV,2
2026,06,02,BÜRSTNER GMBH,,Private,ICE,Diesel,,,Standard,,1
2026,06,02,CAFRISE,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,02,CAPRON,,Private,ICE,Diesel,,,Standard,,3
2026,06,02,CARROCERIAS CITY,,RAC,ICE,Diesel,,,Standard,,1
2026,06,02,CARROCERIAS EL GALLO,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,02,CENNTRO,LOGISTAR,Corporate,BEV,Electrico,SKL,REST,Standard,TRANSPORTER,1
2026,06,02,CHALLENGER,,Corporate,ICE,Diesel,,,Standard,,1
2026,06,02,CHALLENGER,,Private,ICE,Diesel,,,Standard,,2
2026,06,02,CHAPINSA,,Corporate,ICE,Diesel,,,Standard,,2
2026,06,02,CHT,,Corporate,BEV,Electrico,,,Standard,,3
2026,06,02,CITROEN,,RAC,ICE,Diesel,,,Standard,,1
2026,06,02,CITROEN,BERLINGO,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,15
2026,06,02,CITROEN,BERLINGO,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,5
2026,06,02,CITROEN,C3,Corporate,BEV,Diesel,UKL1,REST,Standard,HACH 5P,2
2026,06,02,CITROEN,C3,Corporate,ICE,Diesel,UKL1,REST,Standard,HACH 5P,1
2026,06,02,CITROEN,C3,Private,BEV,Diesel,UKL1,REST,Standard,HACH 5P,13
2026,06,02,CITROEN,C3,Private,ICE,Diesel,UKL1,REST,Standard,HACH 5P,12
2026,06,02,CITROEN,C4,Corporate,ICE,Diesel,UKL2,REST,Standard,HACH 5P,2
2026,06,02,CITROEN,C4,Private,ICE,Diesel,UKL2,REST,Standard,HACH 5P,2
2026,06,02,CITROEN,C5 AIRCROSS,Corporate,BEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,02,CITROEN,C5 AIRCROSS,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2026,06,02,CITROEN,C5 AIRCROSS,Private,ICE,Diesel,UKL2,REST,Standard,SAV,3
2026,06,02,CITROEN,JUMPER,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,9
2026,06,02,CITROEN,JUMPER,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,1
2026,06,02,CITROEN,JUMPER,RAC,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,1
2026,06,02,CITROEN,JUMPY,Corporate,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,9
2026,06,02,CITROEN,JUMPY,Private,BEV,Diesel,SKL,REST,Standard,TRANSPORTER,2
2026,06,02,CITROEN,JUMPY,Private,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,1
2026,06,02,CITROEN,JUMPY,RAC,ICE,Diesel,SKL,REST,Standard,TRANSPORTER,15
2026,06,02,CODETRANS,,Corporate,ICE,Gasolina,,,Standard,,1
2026,06,02,CUPRA,,Corporate,BEV,Electrico,,,Standard,,1
2026,06,02,CUPRA,BORN,Private,BEV,Electrico,UKL2,REST,Standard,HACH 5P,1
2026,06,02,CUPRA,CUPRA LEON,Corporate,PHEV,Gasolina,UKL2,REST,Standard,HACH 5P,1
2026,06,02,CUPRA,CUPRA LEON,Private,ICE,Gasolina,UKL2,REST,Standard,HACH 5P,4
