anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2024,08,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,5
2024,08,3 CARROCEROS,,Private,ICE,Diesel,,,,,1
2024,08,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,1
2024,08,A.A. AIRBUS,,RAC,ICE,Diesel,,,,,4
2024,08,ABARTH,500,Private,BEV,Electrico,UKL0,REST,Standard,HACH 3P,3
2024,08,ADRIA,,Private,ICE,Diesel,,,,,16
2024,08,ADRIA,,RAC,ICE,Diesel,,,,,1
2024,08,AGUINAGA,,Corporate,ICE,Diesel,,,,,1
2024,08,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,3
2024,08,ALFA ROMEO,GIULIA,Private,ICE,Diesel,KKL,REST,Standard,SEDAN,1
2024,08,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,25
2024,08,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,4
2024,08,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,13
2024,08,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,14
2024,08,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,4
2024,08,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,1
2024,08,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,3
2024,08,ALONSO,,Corporate,ICE,Diesel,,,,,1
2024,08,ALPINE,,Private,ICE,Gasolina,,,,,2
2024,08,ALQUIBER QUALITY,,Corporate,ICE,Diesel,,,,,25
2024,08,AMELINE,,Corporate,ICE,Diesel,,,,,1
2024,08,ASTON MARTIN,,Corporate,ICE,Gasolina,,,,,1
2024,08,ASTON MARTIN,DB12,Corporate,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,CABRIO,2
2024,08,ASTON MARTIN,DBS,Private,ICE,Gasolina,GKL+,FOCUS SEGMENT,Standard,COUPE,1
2024,08,AUDI,,Corporate,BEV,Electrico,,,,,2
2024,08,AUDI,,Corporate,ICE,Gasolina,,,,,3
2024,08,AUDI,,Private,ICE,Gasolina,,,,,2
2024,08,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,164
2024,08,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,120
2024,08,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,3
