anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,29,17,Girona,Private,PHEV,3
2026,06,29,18,Granada,Corporate,BEV,1
2026,06,29,18,Granada,Corporate,ICE,16
2026,06,29,18,Granada,Corporate,PHEV,5
2026,06,29,18,Granada,Private,BEV,11
2026,06,29,18,Granada,Private,ICE,46
2026,06,29,18,Granada,Private,PHEV,7
2026,06,29,19,Guadalajara,Corporate,BEV,3
2026,06,29,19,Guadalajara,Corporate,ICE,16
2026,06,29,19,Guadalajara,Corporate,PHEV,2
2026,06,29,19,Guadalajara,Private,BEV,9
2026,06,29,19,Guadalajara,Private,ICE,25
2026,06,29,19,Guadalajara,Private,PHEV,4
2026,06,29,20,Gipuzkoa,Corporate,BEV,4
2026,06,29,20,Gipuzkoa,Corporate,ICE,35
2026,06,29,20,Gipuzkoa,Corporate,PHEV,2
2026,06,29,20,Gipuzkoa,Private,BEV,4
2026,06,29,20,Gipuzkoa,Private,ICE,58
2026,06,29,20,Gipuzkoa,Private,PHEV,6
2026,06,29,20,Gipuzkoa,RAC,ICE,1
2026,06,29,21,Huelva,Corporate,ICE,21
2026,06,29,21,Huelva,Corporate,PHEV,3
2026,06,29,21,Huelva,Private,BEV,4
2026,06,29,21,Huelva,Private,ICE,36
2026,06,29,21,Huelva,Private,PHEV,2
2026,06,29,22,Huesca,Corporate,ICE,27
2026,06,29,22,Huesca,Private,BEV,4
2026,06,29,22,Huesca,Private,ICE,22
2026,06,29,22,Huesca,Private,PHEV,3
2026,06,29,22,Huesca,RAC,ICE,2
2026,06,29,23,Jaén,Corporate,ICE,36
2026,06,29,23,Jaén,Corporate,PHEV,1
2026,06,29,23,Jaén,Private,BEV,5
2026,06,29,23,Jaén,Private,ICE,39
2026,06,29,23,Jaén,Private,PHEV,4
2026,06,29,24,León,Corporate,BEV,2
2026,06,29,24,León,Corporate,ICE,18
2026,06,29,24,León,Corporate,PHEV,1
2026,06,29,24,León,Private,BEV,2
2026,06,29,24,León,Private,ICE,35
2026,06,29,24,León,Private,PHEV,7
2026,06,29,25,Lleida,Corporate,BEV,4
2026,06,29,25,Lleida,Corporate,ICE,25
2026,06,29,25,Lleida,Corporate,PHEV,3
2026,06,29,25,Lleida,Private,BEV,8
2026,06,29,25,Lleida,Private,ICE,43
2026,06,29,25,Lleida,Private,PHEV,5
2026,06,29,26,La Rioja,Corporate,BEV,3
2026,06,29,26,La Rioja,Corporate,ICE,31
2026,06,29,26,La Rioja,Corporate,PHEV,4
2026,06,29,26,La Rioja,Private,BEV,3
2026,06,29,26,La Rioja,Private,ICE,27
2026,06,29,26,La Rioja,Private,PHEV,3
2026,06,29,27,Lugo,Corporate,BEV,3
2026,06,29,27,Lugo,Corporate,ICE,20
2026,06,29,27,Lugo,Corporate,PHEV,2
2026,06,29,27,Lugo,Private,BEV,3
2026,06,29,27,Lugo,Private,ICE,15
2026,06,29,27,Lugo,Private,PHEV,3
2026,06,29,28,Madrid,Corporate,BEV,180
2026,06,29,28,Madrid,Corporate,ICE,2997
2026,06,29,28,Madrid,Corporate,PHEV,277
2026,06,29,28,Madrid,Private,BEV,166
2026,06,29,28,Madrid,Private,ICE,624
2026,06,29,28,Madrid,Private,PHEV,188
2026,06,29,28,Madrid,RAC,BEV,4
2026,06,29,28,Madrid,RAC,ICE,2273
2026,06,29,28,Madrid,RAC,PHEV,46
2026,06,29,29,Málaga,Corporate,BEV,9
2026,06,29,29,Málaga,Corporate,ICE,68
2026,06,29,29,Málaga,Corporate,PHEV,10
2026,06,29,29,Málaga,Private,BEV,26
2026,06,29,29,Málaga,Private,ICE,158
2026,06,29,29,Málaga,Private,PHEV,13
2026,06,29,29,Málaga,RAC,ICE,7
2026,06,29,30,Murcia,Corporate,BEV,12
2026,06,29,30,Murcia,Corporate,ICE,82
2026,06,29,30,Murcia,Corporate,PHEV,21
2026,06,29,30,Murcia,Private,BEV,15
2026,06,29,30,Murcia,Private,ICE,122
2026,06,29,30,Murcia,Private,PHEV,14
2026,06,29,30,Murcia,RAC,ICE,2
2026,06,29,31,Navarra,Corporate,BEV,3
2026,06,29,31,Navarra,Corporate,ICE,37
2026,06,29,31,Navarra,Corporate,PHEV,4
2026,06,29,31,Navarra,Private,BEV,20
2026,06,29,31,Navarra,Private,ICE,52
2026,06,29,31,Navarra,Private,PHEV,5
2026,06,29,31,Navarra,RAC,ICE,2
2026,06,29,32,Ourense,Corporate,ICE,1
2026,06,29,32,Ourense,Private,BEV,3
2026,06,29,32,Ourense,Private,ICE,17
2026,06,29,32,Ourense,Private,PHEV,3
2026,06,29,33,Asturias,Corporate,BEV,2
2026,06,29,33,Asturias,Corporate,ICE,19
2026,06,29,33,Asturias,Corporate,PHEV,6
2026,06,29,33,Asturias,Private,BEV,2
2026,06,29,33,Asturias,Private,ICE,48
2026,06,29,33,Asturias,Private,PHEV,7
2026,06,29,33,Asturias,RAC,ICE,44
2026,06,29,34,Palencia,Corporate,BEV,1
2026,06,29,34,Palencia,Corporate,ICE,6
2026,06,29,34,Palencia,Private,BEV,1
2026,06,29,34,Palencia,Private,ICE,8
2026,06,29,34,Palencia,Private,PHEV,4
2026,06,29,35,Las Palmas,Corporate,BEV,15
2026,06,29,35,Las Palmas,Corporate,ICE,118
2026,06,29,35,Las Palmas,Corporate,PHEV,9
2026,06,29,35,Las Palmas,Private,BEV,21
2026,06,29,35,Las Palmas,Private,ICE,71
2026,06,29,35,Las Palmas,Private,PHEV,16
2026,06,29,35,Las Palmas,RAC,ICE,141
2026,06,29,36,Pontevedra,Corporate,BEV,2
2026,06,29,36,Pontevedra,Corporate,ICE,12
2026,06,29,36,Pontevedra,Corporate,PHEV,2
2026,06,29,36,Pontevedra,Private,BEV,9
2026,06,29,36,Pontevedra,Private,ICE,68
2026,06,29,36,Pontevedra,Private,PHEV,5
2026,06,29,37,Salamanca,Corporate,BEV,2
2026,06,29,37,Salamanca,Corporate,ICE,5
2026,06,29,37,Salamanca,Corporate,PHEV,1
2026,06,29,37,Salamanca,Private,BEV,1
2026,06,29,37,Salamanca,Private,ICE,13
2026,06,29,37,Salamanca,Private,PHEV,4
2026,06,29,38,S.C. Tenerife,Corporate,BEV,3
2026,06,29,38,S.C. Tenerife,Corporate,ICE,36
2026,06,29,38,S.C. Tenerife,Corporate,PHEV,5
2026,06,29,38,S.C. Tenerife,Private,BEV,16
2026,06,29,38,S.C. Tenerife,Private,ICE,81
2026,06,29,38,S.C. Tenerife,Private,PHEV,11
2026,06,29,38,S.C. Tenerife,RAC,ICE,3
2026,06,29,39,Cantabria,Corporate,BEV,2
2026,06,29,39,Cantabria,Corporate,ICE,57
2026,06,29,39,Cantabria,Corporate,PHEV,1
2026,06,29,39,Cantabria,Private,BEV,4
2026,06,29,39,Cantabria,Private,ICE,44
2026,06,29,39,Cantabria,Private,PHEV,5
2026,06,29,40,Segovia,Corporate,BEV,3
2026,06,29,40,Segovia,Corporate,ICE,7
2026,06,29,40,Segovia,Corporate,PHEV,1
2026,06,29,40,Segovia,Private,BEV,2
2026,06,29,40,Segovia,Private,ICE,6
2026,06,29,40,Segovia,Private,PHEV,1
2026,06,29,41,Sevilla,Corporate,BEV,5
2026,06,29,41,Sevilla,Corporate,ICE,87
2026,06,29,41,Sevilla,Corporate,PHEV,7
2026,06,29,41,Sevilla,Private,BEV,17
2026,06,29,41,Sevilla,Private,ICE,188
2026,06,29,41,Sevilla,Private,PHEV,24
2026,06,29,42,Soria,Private,ICE,1
2026,06,29,43,Tarragona,Corporate,BEV,5
2026,06,29,43,Tarragona,Corporate,ICE,21
2026,06,29,43,Tarragona,Corporate,PHEV,2
2026,06,29,43,Tarragona,Private,BEV,20
2026,06,29,43,Tarragona,Private,ICE,72
2026,06,29,43,Tarragona,Private,PHEV,10
2026,06,29,44,Teruel,Corporate,BEV,1
2026,06,29,44,Teruel,Corporate,ICE,6
2026,06,29,44,Teruel,Corporate,PHEV,1
2026,06,29,44,Teruel,Private,ICE,12
2026,06,29,44,Teruel,Private,PHEV,2
2026,06,29,44,Teruel,RAC,ICE,5
2026,06,29,45,Toledo,Corporate,BEV,7
2026,06,29,45,Toledo,Corporate,ICE,59
2026,06,29,45,Toledo,Corporate,PHEV,9
2026,06,29,45,Toledo,Private,BEV,11
2026,06,29,45,Toledo,Private,ICE,59
2026,06,29,45,Toledo,Private,PHEV,15
2026,06,29,46,Valencia,Corporate,BEV,13
2026,06,29,46,Valencia,Corporate,ICE,76
2026,06,29,46,Valencia,Corporate,PHEV,12
2026,06,29,46,Valencia,Private,BEV,51
2026,06,29,46,Valencia,Private,ICE,232
2026,06,29,46,Valencia,Private,PHEV,48
2026,06,29,46,Valencia,RAC,BEV,4
2026,06,29,46,Valencia,RAC,ICE,7
2026,06,29,46,Valencia,RAC,PHEV,5
2026,06,29,47,Valladolid,Corporate,BEV,2
2026,06,29,47,Valladolid,Corporate,ICE,14
2026,06,29,47,Valladolid,Corporate,PHEV,1
2026,06,29,47,Valladolid,Private,BEV,2
2026,06,29,47,Valladolid,Private,ICE,31
2026,06,29,47,Valladolid,Private,PHEV,3
2026,06,29,48,Bizkaia,Corporate,BEV,8
2026,06,29,48,Bizkaia,Corporate,ICE,80
2026,06,29,48,Bizkaia,Corporate,PHEV,11
2026,06,29,48,Bizkaia,Private,BEV,8
2026,06,29,48,Bizkaia,Private,ICE,96
2026,06,29,48,Bizkaia,Private,PHEV,14
2026,06,29,49,Zamora,Corporate,ICE,2
2026,06,29,49,Zamora,Private,BEV,1
2026,06,29,49,Zamora,Private,ICE,5
2026,06,29,50,Zaragoza,Corporate,BEV,23
2026,06,29,50,Zaragoza,Corporate,ICE,116
2026,06,29,50,Zaragoza,Corporate,PHEV,14
2026,06,29,50,Zaragoza,Private,BEV,20
2026,06,29,50,Zaragoza,Private,ICE,76
2026,06,29,50,Zaragoza,Private,PHEV,10
2026,06,29,51,Ceuta,Corporate,ICE,4
2026,06,29,51,Ceuta,Private,BEV,1
2026,06,29,51,Ceuta,Private,ICE,1
2026,06,29,52,Melilla,Corporate,ICE,1
2026,06,29,52,Melilla,Private,BEV,1
2026,06,29,52,Melilla,Private,ICE,2
