anyo,mes,marca,canal,count
2025,08,3 CARROCEROS,Corporate,12
2025,08,3 CARROCEROS,Private,3
2025,08,3 CARROCEROS,RAC,3
2025,08,A.A. AIRBUS,Corporate,2
2025,08,A.R. PICHEL SA,Corporate,1
2025,08,ABARTH,Private,2
2025,08,ADRIA,Corporate,3
2025,08,ADRIA,Private,9
2025,08,ALFA ROMEO,Corporate,152
2025,08,ALFA ROMEO,Private,21
2025,08,ALFA ROMEO,RAC,55
2025,08,ALLIED VEHICLES LTD,Corporate,1
2025,08,ALLIED VEHICLES LTD,Private,6
2025,08,ALPINE,Corporate,17
2025,08,ALPINE,Private,12
2025,08,ALQUIBER QUALITY,Corporate,14
2025,08,ALQUIBER QUALITY,RAC,3
2025,08,ANTONIO JURADO GONZALEZ,Corporate,1
2025,08,ASTON MARTIN,Corporate,3
2025,08,ASTON MARTIN,Private,1
2025,08,ASTON MARTIN,RAC,5
2025,08,ATALAYA,RAC,1
2025,08,AUDI,Corporate,1233
2025,08,AUDI,Private,876
2025,08,AUDI,RAC,162
2025,08,AUTOMOBILI LAMBORGHINI S.P.A.,Private,2
2025,08,BAHIA V.I.,Corporate,2
2025,08,BAHIA V.I.,Private,1
2025,08,BALEAR DE CARROSSERIES,Corporate,1
2025,08,BARBANY,Corporate,1
2025,08,BARBANY,Private,1
2025,08,BAYCAR,Corporate,1
2025,08,BENIMAR,Private,34
2025,08,BENIMAR,RAC,4
2025,08,BENTLEY,Corporate,3
2025,08,BENTLEY,Private,3
2025,08,BERGADANA,Corporate,2
2025,08,BERGADANA,Private,1
2025,08,BLUCAMP,RAC,1
2025,08,BMW,Corporate,1492
2025,08,BMW,Private,764
2025,08,BMW,RAC,24
2025,08,BRAVO,RAC,1
2025,08,BRP,Corporate,17
2025,08,BRP,Private,4
2025,08,BUERSTNER,Private,1
2025,08,BULLFUEGO,Corporate,1
2025,08,BUNKERVAN,Private,1
2025,08,BURSTNER GMBH,Private,1
2025,08,BYD,Corporate,370
2025,08,BYD,Private,1444
2025,08,CACESA,Corporate,1
2025,08,CAFRISE,Corporate,1
2025,08,CAFRISE,RAC,1
2025,08,CAJISA,RAC,10
2025,08,CAPRON,Private,17
2025,08,CAPRON,RAC,5
2025,08,CAPRON GMBH,Private,3
2025,08,CARHAGO,Private,1
2025,08,CARHAGO,RAC,1
2025,08,CARROCER.FRIGOR.SEVILLA,Corporate,1
2025,08,CARROCER.FRIGOR.SEVILLA,RAC,2
2025,08,CARROCERA CASTROSUA SA,Corporate,1
2025,08,CARROCERIA LLUCH ALBERT,Corporate,1
2025,08,CARROCERIAS CITY,Corporate,1
2025,08,CARROCERIAS CONRADO,Private,1
2025,08,CARROCERIAS CREVILLENTE,Corporate,2
2025,08,CARROCERIAS CREVILLENTE,Private,1
2025,08,CARROCERIAS DEL VALLE,Corporate,1
2025,08,CARROCERIAS EL GALLO,Corporate,6
2025,08,CARROCERIAS FRIGOASTUR,Corporate,1
2025,08,CARROCERIAS FRIGORIFICAS SEVIL,Corporate,7
2025,08,CARROCERIAS FRIGORIFICAS SEVIL,Private,1
2025,08,CARROCERIAS JAZ,Corporate,1
2025,08,CARROCERIAS JEREZ,Corporate,5
2025,08,CARROCERIAS JEREZ,RAC,1
2025,08,CARROCERIAS MINDA,Corporate,4
2025,08,CARROCERIAS MINDA,RAC,3
2025,08,CARROCERIAS OKA,Corporate,1
2025,08,CARROCERIAS SANCA,Corporate,2
2025,08,CARROCERIAS SANCA,Private,1
2025,08,CARROCERIAS SANCA SA,Corporate,5
2025,08,CARROCERIAS SANCA SA,RAC,1
2025,08,"CARROCERIAS SANCA, S.A.",Corporate,11
2025,08,"CARROCERIAS SANCA, S.A.",Private,2
2025,08,"CARROCERIAS SANCA, S.A.",RAC,3
2025,08,CARROCERIAS SEVILLA,Corporate,10
2025,08,CARROCERIAS SEVILLA,RAC,3
2025,08,CARROCERIAS VASALLO,Corporate,2
2025,08,CARROCERIAS VILLFER,Corporate,1
2025,08,CARROZADOS TECAI,Corporate,19
2025,08,CARROZADOS TECAI,Private,3
2025,08,CARROZADOS TECAI,RAC,1
2025,08,CASTROSUA,Corporate,4
2025,08,CATERHAM CARS LTD,Corporate,1
2025,08,CATERHAM CARS LTD,Private,3
2025,08,CAYVOL,Corporate,4
2025,08,CENNTRO,Corporate,16
2025,08,CENNTRO,RAC,1
2025,08,CFMOTO,Corporate,18
2025,08,CFMOTO,Private,21
2025,08,CHALLENGER,Private,15
2025,08,CHALLENGER,RAC,1
2025,08,CHAPISTERIA V.I.,Corporate,2
2025,08,CHAPISTERIA V.I.,RAC,2
2025,08,CHEVROLET,Corporate,1
2025,08,CHT,Corporate,5
