anyo,mes,marca,cod_prov,provincia,canal,fuel_type,count
2025,07,BMW,00,Desconocida,Private,ICE,1
2025,07,FIAT,00,Desconocida,Private,ICE,4
2025,07,KIA,00,Desconocida,Private,PHEV,1
2025,07,LAND ROVER,00,Desconocida,Private,PHEV,1
2025,07,VOLKSWAGEN,00,Desconocida,Private,ICE,1
2025,07,VOLVO,00,Desconocida,Private,ICE,2
2025,07,ADRIA,01,Álava,Private,ICE,2
2025,07,ALFA ROMEO,01,Álava,Corporate,ICE,1
2025,07,ALFA ROMEO,01,Álava,Private,ICE,2
2025,07,AUDI,01,Álava,Corporate,ICE,1
2025,07,AUDI,01,Álava,Private,ICE,5
2025,07,AUDI,01,Álava,Private,PHEV,2
2025,07,BAIC,01,Álava,Corporate,ICE,2
2025,07,BENIMAR,01,Álava,RAC,ICE,1
2025,07,BMW,01,Álava,Corporate,PHEV,1
2025,07,BMW,01,Álava,Private,BEV,1
2025,07,BMW,01,Álava,Private,ICE,5
2025,07,BMW,01,Álava,Private,PHEV,1
2025,07,BYD,01,Álava,Corporate,BEV,10
2025,07,BYD,01,Álava,Private,BEV,9
2025,07,BYD,01,Álava,Private,PHEV,6
2025,07,CAPRON,01,Álava,Private,ICE,1
2025,07,CITROEN,01,Álava,Corporate,BEV,1
2025,07,CITROEN,01,Álava,Corporate,ICE,30
2025,07,CITROEN,01,Álava,Private,BEV,3
2025,07,CITROEN,01,Álava,Private,ICE,9
2025,07,CUPRA,01,Álava,Corporate,PHEV,1
2025,07,CUPRA,01,Álava,Private,PHEV,3
2025,07,DACIA,01,Álava,Private,BEV,1
2025,07,DACIA,01,Álava,Private,ICE,33
2025,07,DETHLEFFS,01,Álava,Private,ICE,1
2025,07,DFSK,01,Álava,Corporate,BEV,1
2025,07,DR,01,Álava,Private,ICE,1
2025,07,EBRO,01,Álava,Private,PHEV,1
2025,07,EDWARD DAVIES COMMERCIALS LTD,01,Álava,Corporate,ICE,4
2025,07,EGA,01,Álava,Corporate,ICE,1
2025,07,FIAT,01,Álava,Corporate,BEV,1
2025,07,FIAT,01,Álava,Corporate,ICE,4
2025,07,FIAT,01,Álava,Private,ICE,1
2025,07,FORD,01,Álava,Corporate,BEV,2
2025,07,FORD,01,Álava,Corporate,ICE,4
2025,07,FORD,01,Álava,Corporate,PHEV,1
2025,07,FORD,01,Álava,Private,BEV,1
2025,07,FORD,01,Álava,Private,ICE,3
2025,07,FORD,01,Álava,Private,PHEV,5
2025,07,GIOTTILINE,01,Álava,Private,ICE,1
2025,07,GORBEA,01,Álava,Corporate,ICE,1
2025,07,GOUPIL,01,Álava,Corporate,BEV,1
2025,07,HONDA,01,Álava,Corporate,ICE,2
2025,07,HONDA,01,Álava,Corporate,PHEV,1
2025,07,HONDA,01,Álava,Private,ICE,6
2025,07,HONDA,01,Álava,Private,PHEV,1
2025,07,HYUNDAI,01,Álava,Corporate,ICE,1
2025,07,HYUNDAI,01,Álava,Private,BEV,14
2025,07,HYUNDAI,01,Álava,Private,ICE,24
2025,07,HYUNDAI,01,Álava,Private,PHEV,17
2025,07,INEOS,01,Álava,Corporate,ICE,3
2025,07,JAECOO,01,Álava,Corporate,PHEV,1
2025,07,JAECOO,01,Álava,Private,PHEV,10
2025,07,JEEP,01,Álava,Corporate,ICE,2
2025,07,JEEP,01,Álava,Corporate,PHEV,1
2025,07,JEEP,01,Álava,Private,ICE,1
2025,07,KG MOBILITY,01,Álava,Private,ICE,2
2025,07,KIA,01,Álava,Private,BEV,3
2025,07,KIA,01,Álava,Private,ICE,16
2025,07,KNAUS,01,Álava,Private,ICE,1
2025,07,LAND ROVER,01,Álava,Corporate,ICE,1
2025,07,LEAPMOTOR,01,Álava,Private,BEV,4
2025,07,LEAPMOTOR,01,Álava,Private,PHEV,1
2025,07,LEXUS,01,Álava,Private,ICE,1
2025,07,MASERATI,01,Álava,Corporate,ICE,1
2025,07,MAZDA,01,Álava,Private,ICE,10
2025,07,MC LOUIS,01,Álava,RAC,ICE,1
2025,07,MERCEDES,01,Álava,Corporate,BEV,1
2025,07,MERCEDES,01,Álava,Corporate,ICE,1
2025,07,MERCEDES,01,Álava,Corporate,PHEV,5
2025,07,MERCEDES,01,Álava,Private,BEV,3
2025,07,MERCEDES,01,Álava,Private,ICE,2
2025,07,MERCEDES,01,Álava,Private,PHEV,2
2025,07,MERCEDES-V,01,Álava,Corporate,ICE,1
2025,07,MG,01,Álava,Private,BEV,3
2025,07,MG,01,Álava,Private,ICE,18
2025,07,MG,01,Álava,Private,PHEV,7
2025,07,MINI,01,Álava,Private,BEV,2
2025,07,MINI,01,Álava,Private,ICE,4
2025,07,MITSUBISHI,01,Álava,Corporate,PHEV,1
2025,07,MITSUBISHI,01,Álava,Private,ICE,5
2025,07,MOBILVETTA DESIGN,01,Álava,RAC,ICE,1
2025,07,NISSAN,01,Álava,Corporate,ICE,4
2025,07,NISSAN,01,Álava,Private,ICE,5
2025,07,OMODA,01,Álava,Corporate,ICE,1
2025,07,OMODA,01,Álava,Private,ICE,5
2025,07,OMODA,01,Álava,Private,PHEV,5
2025,07,OPEL,01,Álava,Corporate,ICE,4
2025,07,OPEL,01,Álava,Private,ICE,8
2025,07,PANAMA,01,Álava,Private,ICE,1
2025,07,PEUGEOT,01,Álava,Corporate,BEV,4
2025,07,PEUGEOT,01,Álava,Corporate,ICE,27
2025,07,PEUGEOT,01,Álava,Private,ICE,17
2025,07,PORSCHE,01,Álava,Corporate,BEV,1
2025,07,RECAPOL,01,Álava,Private,ICE,1
2025,07,RENAULT,01,Álava,Corporate,ICE,1
2025,07,RENAULT,01,Álava,Corporate,PHEV,3
2025,07,RENAULT,01,Álava,Private,BEV,7
2025,07,RENAULT,01,Álava,Private,ICE,19
2025,07,RENAULT,01,Álava,Private,PHEV,2
2025,07,SEAT,01,Álava,Corporate,ICE,3
2025,07,SEAT,01,Álava,Private,ICE,10
2025,07,SERES,01,Álava,Corporate,BEV,24
2025,07,SHINERAY,01,Álava,Corporate,ICE,1
2025,07,SHINERAY,01,Álava,Private,ICE,2
2025,07,SKODA,01,Álava,Corporate,BEV,1
2025,07,SKODA,01,Álava,Corporate,ICE,3
2025,07,SKODA,01,Álava,Private,BEV,1
2025,07,SKODA,01,Álava,Private,ICE,4
2025,07,SKODA,01,Álava,Private,PHEV,2
2025,07,SSANGYONG,01,Álava,Corporate,BEV,1
2025,07,SUBARU,01,Álava,Corporate,BEV,1
2025,07,SUZUKI,01,Álava,Private,ICE,6
2025,07,TESLA,01,Álava,Private,BEV,2
2025,07,TOYOTA,01,Álava,Corporate,BEV,2
2025,07,TOYOTA,01,Álava,Corporate,ICE,5
2025,07,TOYOTA,01,Álava,Private,BEV,3
2025,07,TOYOTA,01,Álava,Private,ICE,53
2025,07,TOYOTA,01,Álava,Private,PHEV,8
2025,07,VOLKSWAGEN,01,Álava,Corporate,ICE,1
2025,07,VOLKSWAGEN,01,Álava,Private,BEV,1
2025,07,VOLKSWAGEN,01,Álava,Private,ICE,16
2025,07,VOLKSWAGEN,01,Álava,Private,PHEV,7
2025,07,VOLVO,01,Álava,Corporate,ICE,2
2025,07,VOLVO,01,Álava,Private,BEV,2
2025,07,VOLVO,01,Álava,Private,ICE,3
2025,07,WEINSBERG,01,Álava,Private,ICE,1
2025,07,XPENG,01,Álava,Private,BEV,1
