anyo,mes,marca,canal,count
2024,09,3 CARROCEROS,Corporate,4
2024,09,A.A. AIRBUS,Corporate,1
2024,09,A.A. AIRBUS,RAC,2
2024,09,A.R. PICHEL SA,Private,1
2024,09,ABARTH,Corporate,1
2024,09,ACURA,Corporate,1
2024,09,ADRIA,Corporate,1
2024,09,ADRIA,Private,13
2024,09,ADRIA,RAC,5
2024,09,AEON,RAC,2
2024,09,AGUINAGA,Corporate,2
2024,09,ALFA ROMEO,Corporate,46
2024,09,ALFA ROMEO,Private,13
2024,09,ALFA ROMEO,RAC,26
2024,09,ALLIED VEHICLES LTD,Private,3
2024,09,ALPINE,Corporate,1
2024,09,ALPINE,Private,3
2024,09,ALQUIBER QUALITY,Corporate,17
2024,09,AMELINE,Corporate,1
2024,09,ARGO,Private,1
2024,09,ASTON MARTIN,Corporate,5
2024,09,ATALAYA,RAC,3
2024,09,AUDI,Corporate,1809
2024,09,AUDI,Private,897
2024,09,AUDI,RAC,266
2024,09,AUTOMOBILI LAMBORGHINI S.P.A.,Private,2
2024,09,BALEAR DE CARROSSERIES,Corporate,1
2024,09,BALLESTAS REUS,Corporate,1
2024,09,BARBANY,Corporate,3
2024,09,BARBANY,RAC,2
2024,09,BENIMAR,Corporate,1
2024,09,BENIMAR,Private,25
2024,09,BENIMAR,RAC,7
2024,09,BERGADANA,Corporate,1
2024,09,BEULAS,Corporate,1
2024,09,BEULAS,RAC,2
2024,09,BMW,Corporate,2170
2024,09,BMW,Private,1244
2024,09,BMW,RAC,42
2024,09,BOMBARDIER,Corporate,1
2024,09,BOMBARDIER,Private,1
2024,09,BOMBARDIER REC PROD INC,Private,1
2024,09,BOSCHUNG,Corporate,1
2024,09,BRP,Corporate,5
2024,09,BRP,Private,3
2024,09,BRP,RAC,10
2024,09,BUNKERVAN,Private,1
2024,09,BURSTNER GMBH,RAC,1
2024,09,BYD,Corporate,79
2024,09,BYD,Private,434
2024,09,BYD,RAC,120
2024,09,CAFRISE,Private,1
2024,09,CAFRISE,RAC,2
2024,09,CAJISA,RAC,6
2024,09,CAPRON,Private,6
2024,09,CAPRON,RAC,8
2024,09,CAPRON GMBH,Private,5
2024,09,CAR-BUS.NET,Corporate,7
2024,09,CARPOL,Private,1
2024,09,CARROCER.FRIGOR.SEVILLA,Corporate,4
2024,09,CARROCER.FRIGOR.SEVILLA,Private,2
2024,09,CARROCERA CASTROSUA SA,Corporate,11
2024,09,CARROCERIAS CARRAÑACA,Corporate,1
2024,09,CARROCERIAS CITY,Corporate,1
2024,09,CARROCERIAS CREVILLENTE,RAC,4
2024,09,CARROCERIAS DAFER,Corporate,3
2024,09,CARROCERIAS DEL VALLE,Corporate,2
2024,09,CARROCERIAS EL GALLO,Corporate,6
2024,09,CARROCERIAS EL GALLO,Private,2
2024,09,CARROCERIAS GRANADA,Corporate,2
2024,09,CARROCERIAS JANKAR,Corporate,1
2024,09,CARROCERIAS JEREZ,Corporate,1
2024,09,CARROCERIAS MINDA,Corporate,7
2024,09,CARROCERIAS MR,Corporate,1
2024,09,CARROCERIAS OKA,Corporate,1
2024,09,CARROCERIAS REY,Corporate,1
2024,09,CARROCERIAS SANCA,Corporate,7
2024,09,CARROCERIAS SANCA,RAC,1
2024,09,CARROCERIAS SANCA SA,Corporate,3
2024,09,"CARROCERIAS SANCA, S.A.",Corporate,19
2024,09,"CARROCERIAS SANCA, S.A.",Private,3
2024,09,"CARROCERIAS SANCA, S.A.",RAC,1
2024,09,CARROCERIAS SEVILLA,Corporate,16
2024,09,CARROCERIAS SEVILLA,RAC,10
2024,09,CARROSSERIES TOLOSA,Corporate,1
2024,09,CARROZADOS TECAI,Corporate,4
2024,09,CARROZADOS TECAI,RAC,5
2024,09,CARTHAGO,Private,2
2024,09,CAYVOL,Corporate,8
2024,09,CFMOTO,Corporate,13
2024,09,CFMOTO,Private,20
2024,09,CFMOTO,RAC,1
2024,09,CHALLENGER,Corporate,1
2024,09,CHALLENGER,Private,6
