anyo,mes,marca,canal,count
2024,10,BUCHER,Corporate,1
2024,10,BUERSTNER,Corporate,1
2024,10,BUGGYCAR,Corporate,1
2024,10,BUNKERVAN,Corporate,2
2024,10,BUNKERVAN,Private,1
2024,10,BURSTNER,Private,1
2024,10,BURSTNER GMBH,Private,3
2024,10,BURSTNER GMBH,RAC,1
2024,10,BYD,Corporate,93
2024,10,BYD,Private,623
2024,10,BYD,RAC,80
2024,10,CAFRAN,Corporate,3
2024,10,CAFRISE,Corporate,1
2024,10,CAFRISE,RAC,3
2024,10,CAJISA,RAC,12
2024,10,CALVO,Corporate,1
2024,10,CAPRON,Corporate,1
2024,10,CAPRON,Private,17
2024,10,CAPRON,RAC,7
2024,10,CAPRON GMBH,Private,10
2024,10,CAPRON GMBH,RAC,3
2024,10,CAR RAFAEL MIRALLES,Corporate,1
2024,10,CAR-BUS.NET,Corporate,1
2024,10,CARBODIES,Private,1
2024,10,CARROC. RAFAEL MIRALLES,Corporate,1
2024,10,CARROCER.FRIGOR.SEVILLA,Corporate,1
2024,10,CARROCERA CASTROSUA SA,Corporate,36
2024,10,CARROCERA CASTROSUA SA,RAC,10
2024,10,CARROCERIAS CITY,Private,1
2024,10,CARROCERIAS CREVILLENTE,Private,1
2024,10,CARROCERIAS CREVILLENTE,RAC,3
2024,10,CARROCERIAS DAFER,Corporate,2
2024,10,CARROCERIAS DAFER,Private,1
2024,10,CARROCERIAS DEL VALLE,Corporate,3
2024,10,CARROCERIAS EL GALLO,Corporate,7
2024,10,CARROCERIAS EL GALLO,Private,1
2024,10,CARROCERIAS FCO. HIJOS,Corporate,1
2024,10,CARROCERIAS FRIGOASTUR,Corporate,2
2024,10,CARROCERIAS GRANADA,Corporate,1
2024,10,CARROCERIAS HNOS CASES,Corporate,2
2024,10,CARROCERIAS JEREZ,Corporate,5
2024,10,CARROCERIAS MINDA,Corporate,15
2024,10,CARROCERIAS REVERTE,Corporate,1
2024,10,CARROCERIAS SALAMANCA,Private,1
2024,10,CARROCERIAS SANCA,Corporate,3
2024,10,CARROCERIAS SANCA,Private,1
2024,10,CARROCERIAS SANCA,RAC,1
2024,10,CARROCERIAS SANCA SA,Corporate,3
2024,10,"CARROCERIAS SANCA, S.A.",Corporate,16
2024,10,"CARROCERIAS SANCA, S.A.",Private,2
2024,10,CARROCERIAS SEVILLA,Corporate,16
2024,10,CARROCERIAS SEVILLA,RAC,26
2024,10,CARROSSERIES TOLOSA,Corporate,4
2024,10,CARROZADOS TECAI,Corporate,6
2024,10,CARROZADOS TECAI,Private,1
2024,10,CARROZADOS TECAI,RAC,17
2024,10,CATERPILLAR,Corporate,1
2024,10,CAYVOL,Corporate,4
2024,10,CEM,Corporate,1
2024,10,CENNTRO,Corporate,3
2024,10,CFMOTO,Corporate,18
2024,10,CFMOTO,Private,50
2024,10,CHALLENGER,Private,30
2024,10,CHALLENGER,RAC,4
2024,10,CHAPINSA,Corporate,1
2024,10,CHAPISTERIA V.I.,Corporate,2
2024,10,CHAPISTERIA V.I.,RAC,2
2024,10,CHEVROLET,Corporate,4
2024,10,CHEVROLET,Private,2
2024,10,CHT,Corporate,11
2024,10,CI,Private,7
2024,10,CI,RAC,4
2024,10,CIBAD,Corporate,1
2024,10,CITROEN,Corporate,3067
2024,10,CITROEN,Private,979
2024,10,CITROEN,RAC,343
2024,10,COCAR,Corporate,1
2024,10,COCAR,RAC,1
2024,10,COINPOL,Corporate,3
2024,10,COINPOL,Private,1
2024,10,COINPOL,RAC,52
2024,10,COLD CAR,RAC,4
2024,10,COMPOSITES REFORZADOS,Corporate,1
2024,10,CONCORDE,RAC,1
2024,10,CONSA,Corporate,2
2024,10,COOLGADES,Corporate,1
2024,10,COOLGADES,Private,1
2024,10,CORNELLA,Private,1
2024,10,CORVUS,Corporate,5
2024,10,CORVUS,Private,1
2024,10,COVALCA,Corporate,5
2024,10,CRASTIR,Corporate,1
2024,10,CUBY,Corporate,1
2024,10,CUPRA,Corporate,1540
2024,10,CUPRA,Private,433
2024,10,DACIA,Corporate,720
2024,10,DACIA,Private,4038
2024,10,DACIA,RAC,54
2024,10,DAVID INDUSTRIAS MET,Corporate,1
2024,10,DETHLEFFS,Private,5
2024,10,DETHLEFFS,RAC,3
2024,10,DFSK,Corporate,36
2024,10,DFSK,Private,16
2024,10,DFSK,RAC,5
2024,10,DIGAL,Corporate,3
2024,10,DIVISEGUR CATALUNYA,Corporate,11
2024,10,DONOSO,Corporate,2
2024,10,DONOSO,Private,1
2024,10,DR,Corporate,6
2024,10,DR,Private,21
2024,10,DR,RAC,36
2024,10,DREAMER,Private,9
2024,10,DSK,Corporate,2
2024,10,E-TUK FACTORY,Corporate,6
2024,10,E-TUK FACTORY,Private,1
2024,10,E-TUK FACTORY,RAC,1
2024,10,ELNAGH,Corporate,1
2024,10,ELNAGH,Private,13
2024,10,ELNAGH,RAC,1
2024,10,EQUIPFRED,Corporate,11
2024,10,ERJOMA,Corporate,2
2024,10,ERKE,Corporate,140
2024,10,ERROBITRAK,Corporate,2
2024,10,ESCALANTE,Private,1
2024,10,ESMI,Corporate,1
2024,10,ETRUSCO,Corporate,1
2024,10,ETRUSCO,Private,10
2024,10,ETRUSCO,RAC,1
2024,10,EUROCARROCERA,Corporate,110
2024,10,EUROGAZA,Private,28
2024,10,EVO,Corporate,14
2024,10,EVO,Private,61
2024,10,EVO,RAC,2
2024,10,FCA ITALY S.P.A.,Private,1
2024,10,FENIKS,Corporate,5
2024,10,FERQUI,Corporate,1
2024,10,FERRARI,Corporate,2
2024,10,FERRARI,Private,4
2024,10,FERRARI,RAC,1
2024,10,FIAT,Corporate,957
2024,10,FIAT,Private,509
2024,10,FIAT,RAC,173
2024,10,FOIMA,Corporate,3
2024,10,FORD,Corporate,2472
2024,10,FORD,Private,1375
2024,10,FORD,RAC,191
2024,10,FRANCAL,Corporate,1
2024,10,FRISACUL,RAC,2
2024,10,FURCAR,Corporate,5
2024,10,FURCAR,Private,2
2024,10,FURGOKARAVANING,Private,1
2024,10,FUSO,Corporate,2
2024,10,FUSO,RAC,4
2024,10,GALO HEREDIA,Corporate,1
2024,10,GARCIA BLAZQUEZ MORENO,RAC,1
2024,10,GARIA,Corporate,1
2024,10,GARIA,Private,2
2024,10,GENERAL,Corporate,1
2024,10,GENERALIFE,Corporate,1
2024,10,GEYCODIESEL,RAC,12
2024,10,GIOTTILINE,Corporate,1
2024,10,GIOTTILINE,Private,20
2024,10,GIOTTILINE,RAC,7
2024,10,GIOTTLINE,Private,1
2024,10,GOMEZ,Corporate,6
2024,10,GOMEZ,Private,1
2024,10,GOUPIL,Corporate,15
2024,10,GRAU,Corporate,13
2024,10,GRUAUTO,Corporate,6
2024,10,GRUAUTO,Private,1
2024,10,GRUIVOL,Corporate,1
2024,10,GSE,Corporate,1
2024,10,HALCON,Corporate,1
2024,10,HARLEY-DAVIDSON,Corporate,2
2024,10,HARLEY-DAVIDSON,Private,3
2024,10,HERCOV,Corporate,6
2024,10,HERCOV,Private,1
2024,10,HERMONT,Corporate,1
2024,10,HIDROMAYORAL,Corporate,1
2024,10,HIGER,Corporate,2
2024,10,HIGER,RAC,1
2024,10,HONDA,Corporate,185
2024,10,HONDA,Private,252
2024,10,HYMER,Private,1
2024,10,HYUNDAI,Corporate,1433
2024,10,HYUNDAI,Private,3294
2024,10,HYUNDAI,RAC,868
2024,10,IGLUVAN,Corporate,41
2024,10,IGLUVAN,Private,6
2024,10,IGLUVAN,RAC,25
2024,10,ILUSION,Private,7
2024,10,INCASE,Corporate,2
2024,10,INDCAR,Corporate,2
2024,10,INDUSAUTO,Corporate,1
2024,10,INDUSAUTO,Private,12
2024,10,INDUSAUTO,RAC,4
2024,10,INEOS,Corporate,3
2024,10,INEOS,Private,3
2024,10,IRIZAR,Corporate,12
2024,10,IRIZAR,RAC,9
2024,10,IRIZAR E-MOBILITY,Corporate,1
2024,10,ISUZU,Corporate,58
2024,10,ISUZU,Private,9
2024,10,ISUZU,RAC,5
2024,10,ITINEO,Private,4
2024,10,IVECO,Corporate,287
2024,10,IVECO,Private,26
2024,10,IVECO,RAC,186
2024,10,IVECO BUS,Corporate,11
2024,10,IVECO BUS,RAC,6
2024,10,JAECOO,Corporate,74
2024,10,JAECOO,Private,228
2024,10,JAECOO,RAC,11
2024,10,JAGUAR,Corporate,11
2024,10,JAGUAR,Private,4
2024,10,JAGUAR,RAC,1
2024,10,JASPE,Corporate,1
2024,10,JEANJE,Corporate,5
2024,10,JEANJE,RAC,4
2024,10,JEBLA,Corporate,1
2024,10,JEEP,Corporate,399
2024,10,JEEP,Private,175
2024,10,JEEP,RAC,225
2024,10,JIMECA,Corporate,2
2024,10,JOHN DEERE,Corporate,3
2024,10,JOHN DEERE,Private,2
2024,10,JONWAY,Corporate,1
2024,10,JOSE REYES CARROCERO,Corporate,2
2024,10,JOSE REYES CARROCEROS,Corporate,1
2024,10,JUAN SUAREZ,Corporate,4
2024,10,JULIA CAMPER,Private,1
2024,10,KARSAN,Corporate,1
2024,10,KG MOBILITY,Corporate,36
2024,10,KG MOBILITY,Private,139
2024,10,KG MOBILITY,RAC,1
2024,10,KIA,Corporate,1128
2024,10,KIA,Private,3204
2024,10,KIA,RAC,233
2024,10,KING LONG,RAC,3
2024,10,KIOTI,Corporate,2
2024,10,KIOTI,Private,1
2024,10,KNAUS,Private,4
2024,10,KUBOTA,Corporate,3
2024,10,LA JUNQUERA,Corporate,1
2024,10,LA PLANA,Corporate,3
2024,10,LAIKA CARAVANS SPA,Private,4
2024,10,LAMBERET,Corporate,2
2024,10,LAMBORGHINI,Private,1
2024,10,LANCIA,Corporate,11
2024,10,LANCIA,Private,2
2024,10,LAND ROVER,Corporate,161
2024,10,LAND ROVER,Private,38
2024,10,LAND ROVER,RAC,8
2024,10,LAND ROVER SANTANA,Private,2
2024,10,LEAPMOTOR,Corporate,4
2024,10,LEXUS,Corporate,337
2024,10,LEXUS,Private,505
2024,10,LEXUS,RAC,36
2024,10,LIDERKIT,Corporate,1
2024,10,LIDERKIT,RAC,3
2024,10,LIGIER,Corporate,16
2024,10,LIGIER,Private,97
2024,10,LIGIER,RAC,1
2024,10,LINHAI,Private,3
2024,10,LIVAN,Corporate,10
2024,10,LONCIN,Corporate,2
2024,10,LONCIN,Private,1
2024,10,LOTUS,Private,1
2024,10,LYNK & CO,Corporate,92
2024,10,MAGIRUS,Corporate,1
2024,10,MAMSA FVO,Corporate,1
2024,10,MAN,Corporate,85
2024,10,MAN,Private,13
2024,10,MAN,RAC,24
2024,10,MANUEL ZUÑIGA MARTINEZ,Corporate,1
2024,10,MASERATI,Corporate,18
2024,10,MASERATI,Private,4
2024,10,MAXUS,Corporate,29
2024,10,MAXUS,Private,5
2024,10,MAXUS,RAC,26
2024,10,MAZDA,Corporate,349
2024,10,MAZDA,Private,951
2024,10,MAZDA,RAC,12
2024,10,MAZZOCCHIA,Corporate,2
2024,10,MC LOUIS,Private,8
2024,10,MCLAREN,Private,2
2024,10,MCLOUIS,Corporate,1
2024,10,MCLOUIS,Private,26
2024,10,MCLOUIS,RAC,9
2024,10,MEBAUTO,Corporate,19
2024,10,MEBAUTO,RAC,55
2024,10,MERCEDES,Private,1
2024,10,MERCEDES BENZ,Private,1
2024,10,MERCEDES-AMG,Corporate,8
2024,10,MERCEDES-AMG,Private,2
2024,10,MERCEDES-BENZ,Corporate,2987
2024,10,MERCEDES-BENZ,Private,1207
2024,10,MERCEDES-BENZ,RAC,506
2024,10,MERCEDES-V,Corporate,151
2024,10,MERCEDES-V,Private,31
2024,10,MERCEDES-V,RAC,17
2024,10,MG,Corporate,601
2024,10,MG,Private,2078
2024,10,MG,RAC,6
2024,10,MICROCAR,Corporate,2
2024,10,MICROCAR,Private,19
2024,10,MINGHONG-POWER,Corporate,26
2024,10,MINGHONG-POWER,Private,1
2024,10,MINI,Corporate,287
2024,10,MINI,Private,361
2024,10,MINI,RAC,6
2024,10,MITSUBISHI,Corporate,116
2024,10,MITSUBISHI,Private,140
2024,10,MITSUBISHI,RAC,13
2024,10,MITSUBISHI FUSO,Corporate,2
2024,10,MOBILVETTA DESIGN,Corporate,1
2024,10,MOBILVETTA DESIGN,Private,7
2024,10,MONCAR EUROPA,Corporate,1
2024,10,MOOVEO,RAC,1
2024,10,MOVEX,Corporate,11
2024,10,MULTITEL,RAC,4
2024,10,NISSAN,Corporate,1101
2024,10,NISSAN,Private,1502
2024,10,NISSAN,RAC,445
2024,10,ODES,Private,1
2024,10,OIL&STEEL,Corporate,1
2024,10,OMODA,Corporate,154
2024,10,OMODA,Private,741
2024,10,OMODA,RAC,58
2024,10,OPEL,Corporate,1283
2024,10,OPEL,Private,594
2024,10,OPEL,RAC,390
2024,10,OTOKAR,Corporate,2
2024,10,PALFINGER,Corporate,1
2024,10,PALFINGER,Private,1
2024,10,PALFINGER,RAC,5
2024,10,PANAMA,Private,7
2024,10,PERIANES,Corporate,1
2024,10,PERTASA,Corporate,2
2024,10,PEUGEOT,Corporate,3416
2024,10,PEUGEOT,Private,1688
2024,10,PEUGEOT,RAC,517
2024,10,PIAGGIO,Corporate,12
2024,10,PILOTE,Private,9
2024,10,POESSL,Private,1
2024,10,POESSL,RAC,1
2024,10,POLARIS,Corporate,6
2024,10,POLARIS,Private,8
2024,10,POLESTAR,Corporate,48
2024,10,POLESTAR,Private,3
2024,10,POLYCAR,Corporate,1
2024,10,PONIENTE,Corporate,1
2024,10,PORSCHE,Corporate,262
2024,10,PORSCHE,Private,174
2024,10,PORSCHE,RAC,10
2024,10,POSSL,Private,1
2024,10,POSSL,RAC,1
2024,10,PROTEC FIRE,Corporate,9
2024,10,PROTEC FIRE,RAC,2
2024,10,PUJOL,Corporate,3
2024,10,PUJOL,Private,1
2024,10,PUJOL,RAC,1
2024,10,QUADDY,Corporate,5
2024,10,QUADDY,Private,4
2024,10,RANDGER,Private,2
2024,10,RANGER,Private,1
2024,10,RAPIDO,Corporate,1
2024,10,RAPIDO,Private,3
2024,10,RECAPOL,Corporate,13
2024,10,RECAPOL,Private,1
2024,10,RECAPOL,RAC,15
2024,10,REHATRANS,Corporate,40
2024,10,REHATRANS,Private,2
2024,10,REHATRANS,RAC,2
2024,10,RENAULT,Corporate,4879
2024,10,RENAULT,Private,2907
2024,10,RENAULT,RAC,197
2024,10,RIMOR,Private,1
2024,10,RIMOR,RAC,3
2024,10,RODRIGUEZ LOPEZ AUTO,Corporate,5
2024,10,RODRIGUEZ LOPEZ AUTO,Private,60
2024,10,RODRIGUEZ LOPEZ AUTO,RAC,1
2024,10,ROGA,Corporate,1
2024,10,ROLLER TEAM,Private,21
2024,10,ROLLER TEAM,RAC,1
2024,10,ROLLS-ROYCE,Corporate,1
2024,10,ROMERO,Corporate,3
2024,10,ROMU,Corporate,21
2024,10,ROMU,Private,3
2024,10,ROMU,RAC,12
2024,10,ROS-ROCA,Corporate,2
2024,10,ROSENBAUER,Corporate,1
2024,10,ROTOMAR,Corporate,3
2024,10,SARTRUCK,Corporate,2
2024,10,SCANIA,Corporate,4
2024,10,SCORA,Corporate,2
2024,10,SCORA,RAC,3
2024,10,SEAT,Corporate,2039
2024,10,SEAT,Private,2517
2024,10,SEAT,RAC,154
2024,10,SEGWAY,Corporate,3
2024,10,SEGWAY,Private,4
2024,10,SEGWAY,RAC,1
2024,10,SEMICARFRAN SL,Corporate,7
2024,10,SEMICARFRAN SL,Private,1
2024,10,SEMICARFRAN SL,RAC,10
2024,10,SERVICAR,Corporate,8
2024,10,SERVICAR,RAC,3
2024,10,SETRA,Corporate,1
2024,10,SILA,Corporate,1
2024,10,SILENCE,Corporate,6
2024,10,SILENCE,Private,2
2024,10,SIN MARCA,Corporate,208
2024,10,SIN MARCA,Private,35
2024,10,SIN MARCA,RAC,37
2024,10,SKODA,Corporate,1892
2024,10,SKODA,Private,1577
2024,10,SKODA,RAC,178
2024,10,SMART,Corporate,41
2024,10,SMART,Private,44
2024,10,SOCAGE,Corporate,9
2024,10,SOCAGE,Private,1
2024,10,SOCAGE,RAC,2
2024,10,SOLARIS,Corporate,8
2024,10,SORIBERICA,Corporate,20
2024,10,SORTIMO,Corporate,148
2024,10,SSANGYONG,Corporate,51
2024,10,SSANGYONG,Private,81
2024,10,STIL CONVERSION,RAC,2
2024,10,STX,Corporate,1
2024,10,SUBARU,Corporate,55
2024,10,SUBARU,Private,89
2024,10,SUBARU,RAC,21
2024,10,SUBIELA,Corporate,28
2024,10,SUBIELA,Private,1
2024,10,SUBIELA,RAC,1
2024,10,SUN LIVING,Private,3
2024,10,SUZUKI,Corporate,130
2024,10,SUZUKI,Private,349
2024,10,SUZUKI,RAC,94
2024,10,SWM,Corporate,3
2024,10,SWM,Private,42
2024,10,TALLERES AGUILAR,Corporate,1
2024,10,TALLERES PRAT,Private,1
2024,10,TALLERES PRAT RUSIÑOL,Corporate,6
2024,10,TALLERES PRAT RUSIÑOL,Private,2
2024,10,TALLERES PRAT RUSIÑOL,RAC,2
2024,10,TECNO TRAILER MURCIA,Corporate,1
2024,10,TECNOCARROCERA,Corporate,3
2024,10,TECNOCARROCERA,Private,1
2024,10,TECNOCARSA,Corporate,6
2024,10,TECNOVE,Corporate,2
2024,10,TECNOVE,Private,3
2024,10,TECNOVE FIBERGLASS,Corporate,13
2024,10,TECNOVE FIBERGLASS,RAC,21
2024,10,TENAX,Corporate,1
2024,10,TERRADAS,Corporate,10
2024,10,TERRADAS,RAC,4
2024,10,TESLA,Corporate,117
2024,10,TESLA,Private,449
2024,10,TGB,Private,3
2024,10,THERMOEUROP,Corporate,1
2024,10,TOTH ES FIAI,Private,4
2024,10,TOYOTA,Corporate,3670
2024,10,TOYOTA,Private,5835
2024,10,TOYOTA,RAC,409
2024,10,TRANSPOL,Corporate,2
2024,10,TRIPOD,Private,1
2024,10,TRUCK DEAL,Corporate,1
2024,10,TRUCK DEAL,Private,1
2024,10,UNVI,Corporate,1
2024,10,VALLEJO,Corporate,1
2024,10,VALLOR,Corporate,2
2024,10,VALTRA,Private,1
2024,10,VAZ,Private,1
2024,10,VDL,Corporate,1
2024,10,VEBLINTER,Corporate,6
2024,10,VEMASUR,Corporate,1
2024,10,VICTOR HERNANDEZ,Corporate,1
2024,10,VITALE,Corporate,3
2024,10,VITALE,Private,3
2024,10,VOLKSWAGEN,Corporate,3618
2024,10,VOLKSWAGEN,Private,2840
2024,10,VOLKSWAGEN,RAC,1102
2024,10,VOLKSWAGEN AG,Private,1
2024,10,VOLKSWAGEN V W,Private,1
2024,10,VOLQUETES GONZALVEZ,Corporate,4
2024,10,VOLQUETES GONZALVEZ,RAC,1
2024,10,VOLQUETES Y CAR GALICIA,Corporate,1
2024,10,VOLVO,Corporate,873
2024,10,VOLVO,Private,421
2024,10,VOLVO,RAC,2
2024,10,VSVE,Corporate,8
2024,10,VSVE,RAC,8
2024,10,WEINSBERG,Private,6
2024,10,XPENG,Corporate,14
2024,10,YAGUE,Corporate,5
2024,10,YOLDI,Corporate,1
2024,10,YOLDI,Private,1
2024,10,YUDO,Corporate,3
2024,10,ZAGO AUTOMOTIVE,Corporate,64
2024,10,ZAGO AUTOMOTIVE,Private,1
2024,10,ZAMARBU,Corporate,2
2024,10,ZARAGOZATRAILER,Corporate,1
