anyo,mes,dia,cod_prov,provincia,canal,fuel_type,count
2026,06,09,07,Baleares,RAC,ICE,11
2026,06,09,07,Baleares,RAC,PHEV,90
2026,06,09,08,Barcelona,Corporate,BEV,68
2026,06,09,08,Barcelona,Corporate,ICE,77
2026,06,09,08,Barcelona,Corporate,PHEV,16
2026,06,09,08,Barcelona,Private,BEV,41
2026,06,09,08,Barcelona,Private,ICE,164
2026,06,09,08,Barcelona,Private,PHEV,25
2026,06,09,08,Barcelona,RAC,ICE,2
2026,06,09,08,Barcelona,RAC,PHEV,1
2026,06,09,09,Burgos,Corporate,ICE,3
2026,06,09,09,Burgos,Corporate,PHEV,1
2026,06,09,09,Burgos,Private,BEV,2
2026,06,09,09,Burgos,Private,ICE,12
2026,06,09,09,Burgos,Private,PHEV,2
2026,06,09,10,Cáceres,Corporate,ICE,4
2026,06,09,10,Cáceres,Private,BEV,3
2026,06,09,10,Cáceres,Private,ICE,11
2026,06,09,10,Cáceres,Private,PHEV,1
2026,06,09,11,Cádiz,Corporate,ICE,6
2026,06,09,11,Cádiz,Corporate,PHEV,3
2026,06,09,11,Cádiz,Private,BEV,4
2026,06,09,11,Cádiz,Private,ICE,45
2026,06,09,11,Cádiz,Private,PHEV,5
2026,06,09,12,Castellón,Corporate,ICE,3
2026,06,09,12,Castellón,Private,BEV,5
2026,06,09,12,Castellón,Private,ICE,16
2026,06,09,12,Castellón,Private,PHEV,3
2026,06,09,12,Castellón,RAC,ICE,6
2026,06,09,12,Castellón,RAC,PHEV,11
2026,06,09,13,Ciudad Real,Corporate,ICE,2
2026,06,09,13,Ciudad Real,Corporate,PHEV,1
2026,06,09,13,Ciudad Real,Private,BEV,5
2026,06,09,13,Ciudad Real,Private,ICE,11
2026,06,09,13,Ciudad Real,Private,PHEV,1
2026,06,09,13,Ciudad Real,RAC,ICE,1
2026,06,09,14,Córdoba,Corporate,ICE,3
2026,06,09,14,Córdoba,Private,BEV,3
2026,06,09,14,Córdoba,Private,ICE,18
2026,06,09,14,Córdoba,Private,PHEV,1
2026,06,09,15,A Coruña,Corporate,BEV,1
2026,06,09,15,A Coruña,Corporate,ICE,4
2026,06,09,15,A Coruña,Corporate,PHEV,1
2026,06,09,15,A Coruña,Private,BEV,9
2026,06,09,15,A Coruña,Private,ICE,26
2026,06,09,15,A Coruña,Private,PHEV,3
2026,06,09,16,Cuenca,Private,BEV,2
2026,06,09,16,Cuenca,Private,ICE,3
2026,06,09,16,Cuenca,Private,PHEV,1
2026,06,09,17,Girona,Corporate,BEV,1
2026,06,09,17,Girona,Corporate,ICE,8
2026,06,09,17,Girona,Corporate,PHEV,2
2026,06,09,17,Girona,Private,BEV,6
2026,06,09,17,Girona,Private,ICE,31
2026,06,09,17,Girona,Private,PHEV,4
2026,06,09,18,Granada,Corporate,BEV,3
2026,06,09,18,Granada,Corporate,ICE,2
2026,06,09,18,Granada,Private,BEV,3
2026,06,09,18,Granada,Private,ICE,32
2026,06,09,18,Granada,Private,PHEV,3
2026,06,09,19,Guadalajara,Private,BEV,4
2026,06,09,19,Guadalajara,Private,ICE,11
2026,06,09,19,Guadalajara,Private,PHEV,1
2026,06,09,20,Gipuzkoa,Corporate,ICE,9
2026,06,09,20,Gipuzkoa,Corporate,PHEV,2
2026,06,09,20,Gipuzkoa,Private,BEV,4
2026,06,09,20,Gipuzkoa,Private,ICE,11
2026,06,09,20,Gipuzkoa,Private,PHEV,3
2026,06,09,20,Gipuzkoa,RAC,ICE,1
2026,06,09,21,Huelva,Corporate,ICE,1
2026,06,09,21,Huelva,Private,BEV,1
2026,06,09,21,Huelva,Private,ICE,12
2026,06,09,22,Huesca,Corporate,ICE,2
2026,06,09,22,Huesca,Private,BEV,1
2026,06,09,22,Huesca,Private,ICE,11
2026,06,09,23,Jaén,Corporate,ICE,6
2026,06,09,23,Jaén,Private,BEV,5
2026,06,09,23,Jaén,Private,ICE,18
2026,06,09,23,Jaén,Private,PHEV,3
2026,06,09,24,León,Corporate,ICE,3
2026,06,09,24,León,Private,BEV,3
2026,06,09,24,León,Private,ICE,9
2026,06,09,24,León,Private,PHEV,2
2026,06,09,25,Lleida,Corporate,ICE,5
2026,06,09,25,Lleida,Corporate,PHEV,2
2026,06,09,25,Lleida,Private,BEV,2
2026,06,09,25,Lleida,Private,ICE,7
2026,06,09,25,Lleida,Private,PHEV,1
2026,06,09,27,Lugo,Corporate,ICE,34
2026,06,09,27,Lugo,Corporate,PHEV,2
2026,06,09,27,Lugo,Private,BEV,2
2026,06,09,27,Lugo,Private,ICE,7
2026,06,09,27,Lugo,Private,PHEV,1
2026,06,09,27,Lugo,RAC,ICE,2
2026,06,09,28,Madrid,Corporate,BEV,57
2026,06,09,28,Madrid,Corporate,ICE,882
2026,06,09,28,Madrid,Corporate,PHEV,95
2026,06,09,28,Madrid,Private,BEV,84
2026,06,09,28,Madrid,Private,ICE,314
2026,06,09,28,Madrid,Private,PHEV,58
2026,06,09,28,Madrid,RAC,BEV,23
2026,06,09,28,Madrid,RAC,ICE,650
2026,06,09,28,Madrid,RAC,PHEV,29
2026,06,09,29,Málaga,Corporate,BEV,2
2026,06,09,29,Málaga,Corporate,ICE,50
2026,06,09,29,Málaga,Corporate,PHEV,3
2026,06,09,29,Málaga,Private,BEV,16
2026,06,09,29,Málaga,Private,ICE,64
2026,06,09,29,Málaga,Private,PHEV,5
2026,06,09,29,Málaga,RAC,ICE,20
2026,06,09,30,Murcia,Corporate,ICE,2
2026,06,09,30,Murcia,Corporate,PHEV,2
2026,06,09,30,Murcia,Private,BEV,10
2026,06,09,30,Murcia,Private,ICE,2
2026,06,09,30,Murcia,Private,PHEV,1
2026,06,09,31,Navarra,Corporate,BEV,3
2026,06,09,31,Navarra,Corporate,ICE,1
2026,06,09,31,Navarra,Corporate,PHEV,1
2026,06,09,31,Navarra,Private,BEV,14
2026,06,09,31,Navarra,Private,ICE,8
2026,06,09,32,Ourense,Private,ICE,10
2026,06,09,33,Asturias,Corporate,ICE,12
2026,06,09,33,Asturias,Corporate,PHEV,4
2026,06,09,33,Asturias,Private,BEV,6
2026,06,09,33,Asturias,Private,ICE,15
2026,06,09,33,Asturias,Private,PHEV,2
2026,06,09,33,Asturias,RAC,ICE,2
2026,06,09,34,Palencia,Private,BEV,1
2026,06,09,34,Palencia,Private,ICE,4
2026,06,09,35,Las Palmas,Corporate,BEV,2
2026,06,09,35,Las Palmas,Corporate,ICE,28
2026,06,09,35,Las Palmas,Corporate,PHEV,1
2026,06,09,35,Las Palmas,Private,BEV,9
2026,06,09,35,Las Palmas,Private,ICE,13
2026,06,09,35,Las Palmas,Private,PHEV,4
2026,06,09,35,Las Palmas,RAC,BEV,4
2026,06,09,35,Las Palmas,RAC,ICE,2
2026,06,09,36,Pontevedra,Corporate,BEV,1
2026,06,09,36,Pontevedra,Corporate,ICE,2
2026,06,09,36,Pontevedra,Corporate,PHEV,3
2026,06,09,36,Pontevedra,Private,BEV,9
2026,06,09,36,Pontevedra,Private,ICE,15
2026,06,09,36,Pontevedra,Private,PHEV,1
2026,06,09,37,Salamanca,Corporate,ICE,6
2026,06,09,37,Salamanca,Corporate,PHEV,1
2026,06,09,37,Salamanca,Private,BEV,3
2026,06,09,37,Salamanca,Private,ICE,11
2026,06,09,37,Salamanca,Private,PHEV,2
2026,06,09,37,Salamanca,RAC,ICE,1
2026,06,09,38,S.C. Tenerife,Corporate,BEV,1
2026,06,09,38,S.C. Tenerife,Corporate,ICE,9
2026,06,09,38,S.C. Tenerife,Corporate,PHEV,3
2026,06,09,38,S.C. Tenerife,Private,BEV,8
2026,06,09,38,S.C. Tenerife,Private,ICE,25
2026,06,09,38,S.C. Tenerife,Private,PHEV,3
2026,06,09,39,Cantabria,Corporate,BEV,1
2026,06,09,39,Cantabria,Corporate,PHEV,1
2026,06,09,39,Cantabria,Private,BEV,10
2026,06,09,39,Cantabria,Private,ICE,22
2026,06,09,39,Cantabria,RAC,ICE,1
2026,06,09,40,Segovia,Corporate,ICE,1
2026,06,09,40,Segovia,Private,BEV,1
2026,06,09,40,Segovia,Private,ICE,5
2026,06,09,41,Sevilla,Corporate,BEV,3
2026,06,09,41,Sevilla,Corporate,ICE,8
2026,06,09,41,Sevilla,Corporate,PHEV,1
2026,06,09,41,Sevilla,Private,BEV,10
2026,06,09,41,Sevilla,Private,ICE,58
2026,06,09,41,Sevilla,Private,PHEV,4
2026,06,09,41,Sevilla,RAC,ICE,5
2026,06,09,42,Soria,Corporate,ICE,2
2026,06,09,42,Soria,Private,BEV,13
2026,06,09,42,Soria,Private,ICE,14
2026,06,09,43,Tarragona,Corporate,ICE,9
2026,06,09,43,Tarragona,Corporate,PHEV,2
2026,06,09,43,Tarragona,Private,BEV,12
2026,06,09,43,Tarragona,Private,ICE,26
2026,06,09,43,Tarragona,Private,PHEV,6
2026,06,09,43,Tarragona,RAC,ICE,1
2026,06,09,44,Teruel,Corporate,ICE,3
2026,06,09,44,Teruel,Private,ICE,4
2026,06,09,45,Toledo,Corporate,BEV,1
2026,06,09,45,Toledo,Corporate,ICE,5
2026,06,09,45,Toledo,Private,BEV,7
2026,06,09,45,Toledo,Private,ICE,14
2026,06,09,45,Toledo,Private,PHEV,3
2026,06,09,46,Valencia,Corporate,BEV,8
2026,06,09,46,Valencia,Corporate,ICE,32
2026,06,09,46,Valencia,Corporate,PHEV,10
2026,06,09,46,Valencia,Private,BEV,42
2026,06,09,46,Valencia,Private,ICE,81
2026,06,09,46,Valencia,Private,PHEV,11
2026,06,09,46,Valencia,RAC,ICE,2
2026,06,09,47,Valladolid,Corporate,BEV,1
2026,06,09,47,Valladolid,Corporate,ICE,1
2026,06,09,47,Valladolid,Private,BEV,6
2026,06,09,47,Valladolid,Private,ICE,12
2026,06,09,47,Valladolid,Private,PHEV,2
2026,06,09,47,Valladolid,RAC,ICE,2
2026,06,09,48,Bizkaia,Corporate,BEV,4
2026,06,09,48,Bizkaia,Corporate,ICE,9
2026,06,09,48,Bizkaia,Private,BEV,2
2026,06,09,48,Bizkaia,Private,ICE,22
2026,06,09,48,Bizkaia,Private,PHEV,3
2026,06,09,48,Bizkaia,RAC,BEV,3
2026,06,09,48,Bizkaia,RAC,ICE,1
2026,06,09,49,Zamora,Corporate,ICE,2
2026,06,09,49,Zamora,Corporate,PHEV,1
2026,06,09,49,Zamora,Private,BEV,1
2026,06,09,49,Zamora,Private,ICE,3
2026,06,09,49,Zamora,Private,PHEV,1
2026,06,09,50,Zaragoza,Corporate,BEV,1
2026,06,09,50,Zaragoza,Corporate,ICE,3
2026,06,09,50,Zaragoza,Corporate,PHEV,3
2026,06,09,50,Zaragoza,Private,BEV,7
2026,06,09,50,Zaragoza,Private,ICE,34
2026,06,09,50,Zaragoza,Private,PHEV,5
2026,06,09,51,Ceuta,Corporate,ICE,1
2026,06,09,51,Ceuta,Private,ICE,4
2026,06,09,52,Melilla,Corporate,ICE,3
2026,06,09,52,Melilla,Private,BEV,1
2026,06,09,52,Melilla,Private,ICE,4
