anyo,mes,marca,modelo,canal,fuel_type,fuel,segmento,subseg,hp,body_type,count
2023,08,3 CARROCEROS,,Corporate,ICE,Diesel,,,,,3
2023,08,3 CARROCEROS,,RAC,ICE,Diesel,,,,,2
2023,08,A.A. AIRBUS,,Corporate,ICE,Diesel,,,,,1
2023,08,ABARTH,500,Corporate,BEV,Electrico,UKL0,REST,Standard,HACH 3P,1
2023,08,ADRIA,,Private,ICE,Diesel,,,,,9
2023,08,ADRIA,,RAC,ICE,Diesel,,,,,1
2023,08,ALFA ROMEO,GIULIA,Corporate,ICE,Diesel,KKL,REST,Standard,SEDAN,3
2023,08,ALFA ROMEO,GIULIA,RAC,ICE,Diesel,KKL,REST,Standard,SEDAN,1
2023,08,ALFA ROMEO,STELVIO,Corporate,ICE,Diesel,KKL,REST,Standard,SAV,13
2023,08,ALFA ROMEO,STELVIO,Private,ICE,Diesel,KKL,REST,Standard,SAV,4
2023,08,ALFA ROMEO,STELVIO,RAC,ICE,Diesel,KKL,REST,Standard,SAV,3
2023,08,ALFA ROMEO,TONALE,Corporate,ICE,Diesel,UKL2,REST,Standard,SAV,26
2023,08,ALFA ROMEO,TONALE,Corporate,PHEV,Diesel,UKL2,REST,Standard,SAV,13
2023,08,ALFA ROMEO,TONALE,Private,ICE,Diesel,UKL2,REST,Standard,SAV,3
2023,08,ALFA ROMEO,TONALE,Private,PHEV,Diesel,UKL2,REST,Standard,SAV,2
2023,08,ALFA ROMEO,TONALE,RAC,ICE,Diesel,UKL2,REST,Standard,SAV,1
2023,08,ALFA ROMEO,TONALE,RAC,PHEV,Diesel,UKL2,REST,Standard,SAV,3
2023,08,ALPINE,,Corporate,ICE,Gasolina,,,,,1
2023,08,ALPINE,,Private,ICE,Gasolina,,,,,2
2023,08,"ALQUIBER QUALITY, S.A.",,Corporate,ICE,Diesel,,,,,10
2023,08,ARES,,Corporate,BEV,Electrico,,,,,7
2023,08,ATALAYA,,RAC,ICE,Diesel,,,,,2
2023,08,AUDI,,Corporate,BEV,Electrico,,,,,4
2023,08,AUDI,,Corporate,ICE,Diesel,,,,,2
2023,08,AUDI,,Corporate,ICE,Gasolina,,,,,2
2023,08,AUDI,A1,Corporate,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,115
2023,08,AUDI,A1,Private,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,88
2023,08,AUDI,A1,RAC,ICE,Gasolina,UKL1,FOCUS SEGMENT,Standard,HACH 5P,108
2023,08,AUDI,A3,Corporate,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,268
2023,08,AUDI,A3,Corporate,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,7
2023,08,AUDI,A3,Private,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,112
2023,08,AUDI,A3,Private,PHEV,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,5
2023,08,AUDI,A3,RAC,ICE,Diesel,UKL2,FOCUS SEGMENT,Standard,HACH 5P,115
2023,08,AUDI,A4,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,48
2023,08,AUDI,A4,Private,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,23
2023,08,AUDI,A4,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,SEDAN,36
2023,08,AUDI,A4 ALLROAD,Corporate,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,5
2023,08,AUDI,A4 ALLROAD,RAC,ICE,Diesel Mild Hybrid,KKL,FOCUS SEGMENT,Standard,ESTATE,3
2023,08,AUDI,A5,Corporate,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,24
2023,08,AUDI,A5,Private,ICE,Diesel,KKL,FOCUS SEGMENT,Standard,SEDAN,17
