yyyymm,severity,kind,marca,canal,metric,value,threshold,detail
202301,INFO,KM0_FALLBACK,OPEL,Corporate,b00d_private_moved_to_corporate,113,100,pool_b00d_private=764; rate=0.1484
202301,INFO,KM0_FALLBACK,CITROEN,Corporate,b00d_private_moved_to_corporate,120,100,pool_b00d_private=1499; rate=0.0802
202301,INFO,KM0_FALLBACK,FORD,Corporate,b00d_private_moved_to_corporate,116,100,pool_b00d_private=1236; rate=0.0939
202301,INFO,KM0_FALLBACK,RENAULT,Corporate,b00d_private_moved_to_corporate,130,100,pool_b00d_private=2267; rate=0.0573
