anyo,mes,dia,marca,cod_prov,provincia,canal,fuel_type,count
2026,06,23,AUDI,01,Álava,Private,ICE,1
2026,06,23,BMW,01,Álava,Private,PHEV,1
2026,06,23,CHALLENGER,01,Álava,Private,ICE,2
2026,06,23,EBRO,01,Álava,Private,ICE,1
2026,06,23,EBRO,01,Álava,Private,PHEV,2
2026,06,23,FIAT,01,Álava,Corporate,ICE,1
2026,06,23,HONDA,01,Álava,Private,ICE,2
2026,06,23,HYUNDAI,01,Álava,Private,ICE,4
2026,06,23,JAECOO,01,Álava,Private,ICE,1
2026,06,23,KIA,01,Álava,Private,ICE,2
2026,06,23,MAZDA,01,Álava,Private,ICE,1
2026,06,23,MC LOUIS,01,Álava,Private,ICE,1
2026,06,23,MG,01,Álava,Private,ICE,1
2026,06,23,MITSUBISHI,01,Álava,Private,ICE,1
2026,06,23,NISSAN,01,Álava,Corporate,BEV,1
2026,06,23,OMODA,01,Álava,Private,ICE,2
2026,06,23,RENAULT,01,Álava,Private,BEV,1
2026,06,23,RENAULT,01,Álava,Private,ICE,1
2026,06,23,TESLA,01,Álava,Private,BEV,1
2026,06,23,VOLKSWAGEN,01,Álava,Private,ICE,1
2026,06,23,VOLVO,01,Álava,Private,ICE,1
2026,06,23,BYD,02,Albacete,Private,BEV,1
2026,06,23,CITROEN,02,Albacete,Corporate,ICE,1
2026,06,23,DACIA,02,Albacete,Private,ICE,1
2026,06,23,EBRO,02,Albacete,Private,PHEV,1
2026,06,23,ESTESO,02,Albacete,Corporate,ICE,1
2026,06,23,HYUNDAI,02,Albacete,Private,BEV,1
2026,06,23,HYUNDAI,02,Albacete,Private,ICE,1
2026,06,23,KIA,02,Albacete,Private,ICE,3
2026,06,23,MAZDA,02,Albacete,Private,ICE,1
2026,06,23,SKODA,02,Albacete,Private,ICE,2
2026,06,23,TOYOTA,02,Albacete,Corporate,ICE,1
2026,06,23,TOYOTA,02,Albacete,Corporate,PHEV,2
2026,06,23,AUDI,03,Alicante,Corporate,ICE,1
2026,06,23,AUDI,03,Alicante,Private,ICE,1
2026,06,23,BMW,03,Alicante,Corporate,PHEV,1
2026,06,23,BMW,03,Alicante,Private,ICE,1
2026,06,23,BYD,03,Alicante,Private,BEV,1
2026,06,23,BYD,03,Alicante,Private,PHEV,2
2026,06,23,CAPRON,03,Alicante,Private,ICE,1
2026,06,23,CITROEN,03,Alicante,Private,ICE,3
2026,06,23,CUPRA,03,Alicante,Corporate,PHEV,1
2026,06,23,CUPRA,03,Alicante,Private,BEV,1
2026,06,23,DACIA,03,Alicante,Corporate,ICE,2
2026,06,23,DACIA,03,Alicante,Private,ICE,3
